TicketID,TicketCode,StationID,PointID,ErrorID,CreatedBy,AssignedTo,Priority,TicketStatus,Title,Description,OpenedAt,ClosedAt
1571,"MT-01571",41,172,1571,9,9,"Low","Closed","Xu ly su co ERR-01571","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-10-05T22:27:39.3645313","2025-10-07T13:27:39.3645313"
1572,"MT-01572",36,173,1572,9,9,"Medium","Closed","Xu ly su co ERR-01572","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-10-16T22:27:39.3645313","2025-10-18T14:27:39.3645313"
1573,"MT-01573",36,174,1573,9,9,"Low","Closed","Xu ly su co ERR-01573","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-10-27T22:27:39.3645313","2025-10-29T15:27:39.3645313"
1574,"MT-01574",36,175,1574,9,9,"Low","Closed","Xu ly su co ERR-01574","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-11-07T22:27:39.3645313","2025-11-09T16:27:39.3645313"
1575,"MT-01575",33,176,1575,9,9,"High","InProgress","Xu ly su co ERR-01575","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-11-18T22:27:39.3645313",
1576,"MT-01576",33,177,1576,9,9,"Low","Closed","Xu ly su co ERR-01576","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-11-29T22:27:39.3645313","2025-12-01T18:27:39.3645313"
1577,"MT-01577",33,178,1577,9,9,"Low","Closed","Xu ly su co ERR-01577","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-12-10T22:27:39.3645313","2025-12-12T19:27:39.3645313"
1578,"MT-01578",31,179,1578,9,9,"Medium","Closed","Xu ly su co ERR-01578","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-12-21T22:27:39.3645313","2025-12-23T20:27:39.3645313"
1579,"MT-01579",31,180,1579,9,9,"Low","Closed","Xu ly su co ERR-01579","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2026-01-01T22:27:39.3645313","2026-01-03T21:27:39.3645313"
1580,"MT-01580",31,181,1580,9,9,"Low","Closed","Xu ly su co ERR-01580","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2026-01-12T22:27:39.3645313","2026-01-14T22:27:39.3645313"
1581,"MT-01581",9,182,1581,9,9,"Critical","Closed","Xu ly su co ERR-01581","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2026-01-23T22:27:39.3645313","2026-01-25T23:27:39.3645313"
1582,"MT-01582",9,183,1582,9,9,"High","Closed","Xu ly su co ERR-01582","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2026-02-03T22:27:39.3645313","2026-02-06T00:27:39.3645313"
1583,"MT-01583",9,184,1583,9,9,"Low","Closed","Xu ly su co ERR-01583","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2026-02-14T22:27:39.3645313","2026-02-17T01:27:39.3645313"
1584,"MT-01584",29,185,1584,9,9,"Medium","InProgress","Xu ly su co ERR-01584","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2026-02-25T22:27:39.3645313",
1585,"MT-01585",29,186,1585,9,9,"Low","Closed","Xu ly su co ERR-01585","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2026-03-08T22:27:39.3645313","2026-03-09T03:27:39.3645313"
1586,"MT-01586",29,187,1586,9,9,"Low","Closed","Xu ly su co ERR-01586","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2026-03-19T22:27:39.3645313","2026-03-20T04:27:39.3645313"
1587,"MT-01587",27,188,1587,9,9,"Medium","Closed","Xu ly su co ERR-01587","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2026-03-30T22:27:39.3645313","2026-03-31T05:27:39.3645313"
1588,"MT-01588",27,189,1588,9,9,"Low","Closed","Xu ly su co ERR-01588","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2026-04-10T22:27:39.3645313","2026-04-11T06:27:39.3645313"
1589,"MT-01589",27,190,1589,9,9,"High","Closed","Xu ly su co ERR-01589","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2026-04-21T22:27:39.3645313","2026-04-22T07:27:39.3645313"
1590,"MT-01590",25,191,1590,9,9,"Medium","Closed","Xu ly su co ERR-01590","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2026-05-02T22:27:39.3645313","2026-05-03T08:27:39.3645313"
1591,"MT-01591",25,192,1591,9,9,"Low","Closed","Xu ly su co ERR-01591","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2026-05-13T22:27:39.3645313","2026-05-14T09:27:39.3645313"
1592,"MT-01592",25,193,1592,9,9,"Low","Closed","Xu ly su co ERR-01592","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2026-05-24T22:27:39.3645313","2026-05-25T10:27:39.3645313"
1593,"MT-01593",22,194,1593,9,9,"Medium","InProgress","Xu ly su co ERR-01593","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-06-04T22:27:39.3645313",
1594,"MT-01594",22,195,1594,9,9,"Low","Closed","Xu ly su co ERR-01594","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-06-15T22:27:39.3645313","2024-06-16T12:27:39.3645313"
1595,"MT-01595",22,196,1595,9,9,"Low","Closed","Xu ly su co ERR-01595","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-06-26T22:27:39.3645313","2024-06-27T13:27:39.3645313"
1596,"MT-01596",19,197,1596,9,9,"High","Closed","Xu ly su co ERR-01596","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-07-07T22:27:39.3645313","2024-07-08T14:27:39.3645313"
1597,"MT-01597",19,198,1597,9,9,"Low","Closed","Xu ly su co ERR-01597","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-07-18T22:27:39.3645313","2024-07-19T15:27:39.3645313"
1598,"MT-01598",19,199,1598,9,9,"Critical","Closed","Xu ly su co ERR-01598","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-07-29T22:27:39.3645313","2024-07-30T16:27:39.3645313"
1599,"MT-01599",20,200,1599,9,9,"Medium","Closed","Xu ly su co ERR-01599","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-08-09T22:27:39.3645313","2024-08-10T17:27:39.3645313"
1600,"MT-01600",20,201,1600,9,9,"Low","Closed","Xu ly su co ERR-01600","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-08-20T22:27:39.3645313","2024-08-21T18:27:39.3645313"
1601,"MT-01601",20,202,1601,9,9,"Low","Closed","Xu ly su co ERR-01601","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-08-31T22:27:39.3645313","2024-09-01T19:27:39.3645313"
1602,"MT-01602",15,203,1602,9,9,"Medium","InProgress","Xu ly su co ERR-01602","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-09-11T22:27:39.3645313",
1603,"MT-01603",15,204,1603,9,9,"High","Closed","Xu ly su co ERR-01603","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-09-22T22:27:39.3645313","2024-09-23T21:27:39.3645313"
1604,"MT-01604",15,205,1604,9,9,"Low","Closed","Xu ly su co ERR-01604","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-10-03T22:27:39.3645313","2024-10-04T22:27:39.3645313"
1605,"MT-01605",13,206,1605,9,9,"Medium","Closed","Xu ly su co ERR-01605","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-10-14T22:27:39.3645313","2024-10-15T23:27:39.3645313"
1606,"MT-01606",13,207,1606,9,9,"Low","Closed","Xu ly su co ERR-01606","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-10-25T22:27:39.3645313","2024-10-27T00:27:39.3645313"
1607,"MT-01607",13,208,1607,9,9,"Low","Closed","Xu ly su co ERR-01607","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-11-05T22:27:39.3645313","2024-11-07T01:27:39.3645313"
1608,"MT-01608",11,209,1608,9,9,"Medium","Closed","Xu ly su co ERR-01608","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-11-16T22:27:39.3645313","2024-11-18T02:27:39.3645313"
1609,"MT-01609",11,210,1609,9,9,"Low","Closed","Xu ly su co ERR-01609","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-11-27T22:27:39.3645313","2024-11-29T03:27:39.3645313"
1610,"MT-01610",11,211,1610,9,9,"High","Closed","Xu ly su co ERR-01610","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-12-08T22:27:39.3645313","2024-12-10T04:27:39.3645313"
1611,"MT-01611",7,212,1611,9,9,"Medium","InProgress","Xu ly su co ERR-01611","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-12-19T22:27:39.3645313",
1612,"MT-01612",7,213,1612,9,9,"Low","Closed","Xu ly su co ERR-01612","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-12-30T22:27:39.3645313","2025-01-01T06:27:39.3645313"
1613,"MT-01613",7,214,1613,9,9,"Low","Closed","Xu ly su co ERR-01613","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-01-10T22:27:39.3645313","2025-01-12T07:27:39.3645313"
1614,"MT-01614",4,215,1614,9,9,"Medium","Closed","Xu ly su co ERR-01614","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-01-21T22:27:39.3645313","2025-01-23T08:27:39.3645313"
1615,"MT-01615",4,216,1615,9,9,"Critical","Closed","Xu ly su co ERR-01615","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-02-01T22:27:39.3645313","2025-02-03T09:27:39.3645313"
1616,"MT-01616",4,217,1616,9,9,"Low","Closed","Xu ly su co ERR-01616","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-02-12T22:27:39.3645313","2025-02-14T10:27:39.3645313"
1617,"MT-01617",2,218,1617,9,9,"High","Closed","Xu ly su co ERR-01617","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-02-23T22:27:39.3645313","2025-02-25T11:27:39.3645313"
1618,"MT-01618",2,219,1618,9,9,"Low","Closed","Xu ly su co ERR-01618","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-03-06T22:27:39.3645313","2025-03-08T12:27:39.3645313"
1619,"MT-01619",2,220,1619,9,9,"Low","Closed","Xu ly su co ERR-01619","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-03-17T22:27:39.3645313","2025-03-19T13:27:39.3645313"
1620,"MT-01620",8,221,1620,9,9,"Medium","InProgress","Xu ly su co ERR-01620","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-03-28T22:27:39.3645313",
1621,"MT-01621",8,222,1621,9,9,"Low","Closed","Xu ly su co ERR-01621","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-04-08T22:27:39.3645313","2025-04-10T15:27:39.3645313"
1622,"MT-01622",8,223,1622,9,9,"Low","Closed","Xu ly su co ERR-01622","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-04-19T22:27:39.3645313","2025-04-21T16:27:39.3645313"
1623,"MT-01623",8,224,1623,9,9,"Medium","Closed","Xu ly su co ERR-01623","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-04-30T22:27:39.3645313","2025-05-02T17:27:39.3645313"
1624,"MT-01624",8,225,1624,9,9,"High","Closed","Xu ly su co ERR-01624","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-05-11T22:27:39.3645313","2025-05-13T18:27:39.3645313"
1625,"MT-01625",17,226,1625,9,9,"Low","Closed","Xu ly su co ERR-01625","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-05-22T22:27:39.3645313","2025-05-24T19:27:39.3645313"
1626,"MT-01626",17,227,1626,9,9,"Medium","Closed","Xu ly su co ERR-01626","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-06-02T22:27:39.3645313","2025-06-04T20:27:39.3645313"
1627,"MT-01627",17,228,1627,9,9,"Low","Closed","Xu ly su co ERR-01627","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-06-13T22:27:39.3645313","2025-06-15T21:27:39.3645313"
1628,"MT-01628",17,229,1628,9,9,"Low","Closed","Xu ly su co ERR-01628","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-06-24T22:27:39.3645313","2025-06-26T22:27:39.3645313"
1629,"MT-01629",17,230,1629,9,9,"Medium","InProgress","Xu ly su co ERR-01629","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-07-05T22:27:39.3645313",
1630,"MT-01630",28,231,1630,9,9,"Low","Closed","Xu ly su co ERR-01630","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-07-16T22:27:39.3645313","2025-07-19T00:27:39.3645313"
1631,"MT-01631",28,232,1631,9,9,"High","Closed","Xu ly su co ERR-01631","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-07-27T22:27:39.3645313","2025-07-30T01:27:39.3645313"
1632,"MT-01632",28,233,1632,9,9,"Critical","Closed","Xu ly su co ERR-01632","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-08-07T22:27:39.3645313","2025-08-08T02:27:39.3645313"
1633,"MT-01633",28,234,1633,9,9,"Low","Closed","Xu ly su co ERR-01633","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-08-18T22:27:39.3645313","2025-08-19T03:27:39.3645313"
1634,"MT-01634",28,235,1634,9,9,"Low","Closed","Xu ly su co ERR-01634","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-08-29T22:27:39.3645313","2025-08-30T04:27:39.3645313"
1635,"MT-01635",38,236,1635,9,9,"Medium","Closed","Xu ly su co ERR-01635","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-09-09T22:27:39.3645313","2025-09-10T05:27:39.3645313"
1636,"MT-01636",38,237,1636,9,9,"Low","Closed","Xu ly su co ERR-01636","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-09-20T22:27:39.3645313","2025-09-21T06:27:39.3645313"
1637,"MT-01637",38,238,1637,9,9,"Low","Closed","Xu ly su co ERR-01637","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-10-01T22:27:39.3645313","2025-10-02T07:27:39.3645313"
1638,"MT-01638",38,239,1638,9,9,"High","InProgress","Xu ly su co ERR-01638","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-10-12T22:27:39.3645313",
1639,"MT-01639",38,240,1639,9,9,"Low","Closed","Xu ly su co ERR-01639","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-10-23T22:27:39.3645313","2025-10-24T09:27:39.3645313"
1640,"MT-01640",48,241,1640,9,9,"Low","Closed","Xu ly su co ERR-01640","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-11-03T22:27:39.3645313","2025-11-04T10:27:39.3645313"
1641,"MT-01641",48,242,1641,9,9,"Medium","Closed","Xu ly su co ERR-01641","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-11-14T22:27:39.3645313","2025-11-15T11:27:39.3645313"
1642,"MT-01642",48,243,1642,9,9,"Low","Closed","Xu ly su co ERR-01642","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-11-25T22:27:39.3645313","2025-11-26T12:27:39.3645313"
1643,"MT-01643",48,244,1643,9,9,"Low","Closed","Xu ly su co ERR-01643","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-12-06T22:27:39.3645313","2025-12-07T13:27:39.3645313"
1644,"MT-01644",48,245,1644,9,9,"Medium","Closed","Xu ly su co ERR-01644","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-12-17T22:27:39.3645313","2025-12-18T14:27:39.3645313"
1645,"MT-01645",53,246,1645,9,9,"High","Closed","Xu ly su co ERR-01645","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-12-28T22:27:39.3645313","2025-12-29T15:27:39.3645313"
1646,"MT-01646",53,247,1646,9,9,"Low","Closed","Xu ly su co ERR-01646","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2026-01-08T22:27:39.3645313","2026-01-09T16:27:39.3645313"
1647,"MT-01647",53,248,1647,9,9,"Medium","InProgress","Xu ly su co ERR-01647","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2026-01-19T22:27:39.3645313",
1648,"MT-01648",53,249,1648,9,9,"Low","Closed","Xu ly su co ERR-01648","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2026-01-30T22:27:39.3645313","2026-01-31T18:27:39.3645313"
1649,"MT-01649",53,250,1649,9,9,"Critical","Closed","Xu ly su co ERR-01649","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2026-02-10T22:27:39.3645313","2026-02-11T19:27:39.3645313"
1650,"MT-01650",59,251,1650,9,9,"Medium","Closed","Xu ly su co ERR-01650","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2026-02-21T22:27:39.3645313","2026-02-22T20:27:39.3645313"
1651,"MT-01651",59,252,1651,9,9,"Low","Closed","Xu ly su co ERR-01651","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2026-03-04T22:27:39.3645313","2026-03-05T21:27:39.3645313"
1652,"MT-01652",59,253,1652,9,9,"High","Closed","Xu ly su co ERR-01652","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2026-03-15T22:27:39.3645313","2026-03-16T22:27:39.3645313"
1653,"MT-01653",59,254,1653,9,9,"Medium","Closed","Xu ly su co ERR-01653","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2026-03-26T22:27:39.3645313","2026-03-27T23:27:39.3645313"
1654,"MT-01654",59,255,1654,9,9,"Low","Closed","Xu ly su co ERR-01654","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2026-04-06T22:27:39.3645313","2026-04-08T00:27:39.3645313"
1655,"MT-01655",68,256,1655,9,9,"Low","Closed","Xu ly su co ERR-01655","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2026-04-17T22:27:39.3645313","2026-04-19T01:27:39.3645313"
1656,"MT-01656",68,257,1656,9,9,"Medium","InProgress","Xu ly su co ERR-01656","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2026-04-28T22:27:39.3645313",
1657,"MT-01657",68,258,1657,9,9,"Low","Closed","Xu ly su co ERR-01657","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2026-05-09T22:27:39.3645313","2026-05-11T03:27:39.3645313"
1658,"MT-01658",68,259,1658,9,9,"Low","Closed","Xu ly su co ERR-01658","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2026-05-20T22:27:39.3645313","2026-05-22T04:27:39.3645313"
1659,"MT-01659",68,260,1659,9,9,"High","Closed","Xu ly su co ERR-01659","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2026-05-31T22:27:39.3645313","2026-06-02T05:27:39.3645313"
1660,"MT-01660",74,261,1660,9,9,"Low","Closed","Xu ly su co ERR-01660","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-06-11T22:27:39.3645313","2024-06-13T06:27:39.3645313"
1661,"MT-01661",74,262,1661,9,9,"Low","Closed","Xu ly su co ERR-01661","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-06-22T22:27:39.3645313","2024-06-24T07:27:39.3645313"
1662,"MT-01662",74,263,1662,9,9,"Medium","Closed","Xu ly su co ERR-01662","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-07-03T22:27:39.3645313","2024-07-05T08:27:39.3645313"
1663,"MT-01663",74,264,1663,9,9,"Low","Closed","Xu ly su co ERR-01663","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-07-14T22:27:39.3645313","2024-07-16T09:27:39.3645313"
1664,"MT-01664",74,265,1664,9,9,"Low","Closed","Xu ly su co ERR-01664","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-07-25T22:27:39.3645313","2024-07-27T10:27:39.3645313"
1665,"MT-01665",80,266,1665,9,9,"Medium","InProgress","Xu ly su co ERR-01665","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-08-05T22:27:39.3645313",
1666,"MT-01666",80,267,1666,9,9,"Critical","Closed","Xu ly su co ERR-01666","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-08-16T22:27:39.3645313","2024-08-18T12:27:39.3645313"
1667,"MT-01667",80,268,1667,9,9,"Low","Closed","Xu ly su co ERR-01667","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-08-27T22:27:39.3645313","2024-08-29T13:27:39.3645313"
1668,"MT-01668",80,269,1668,9,9,"Medium","Closed","Xu ly su co ERR-01668","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-09-07T22:27:39.3645313","2024-09-09T14:27:39.3645313"
1669,"MT-01669",80,270,1669,9,9,"Low","Closed","Xu ly su co ERR-01669","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-09-18T22:27:39.3645313","2024-09-20T15:27:39.3645313"
1670,"MT-01670",89,271,1670,9,9,"Low","Closed","Xu ly su co ERR-01670","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-09-29T22:27:39.3645313","2024-10-01T16:27:39.3645313"
1671,"MT-01671",89,272,1671,9,9,"Medium","Closed","Xu ly su co ERR-01671","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-10-10T22:27:39.3645313","2024-10-12T17:27:39.3645313"
1672,"MT-01672",89,273,1672,9,9,"Low","Closed","Xu ly su co ERR-01672","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-10-21T22:27:39.3645313","2024-10-23T18:27:39.3645313"
1673,"MT-01673",89,274,1673,9,9,"High","Closed","Xu ly su co ERR-01673","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-11-01T22:27:39.3645313","2024-11-03T19:27:39.3645313"
1674,"MT-01674",89,275,1674,9,9,"Medium","InProgress","Xu ly su co ERR-01674","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-11-12T22:27:39.3645313",
1675,"MT-01675",98,276,1675,9,9,"Low","Closed","Xu ly su co ERR-01675","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-11-23T22:27:39.3645313","2024-11-25T21:27:39.3645313"
1676,"MT-01676",98,277,1676,9,9,"Low","Closed","Xu ly su co ERR-01676","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-12-04T22:27:39.3645313","2024-12-06T22:27:39.3645313"
1677,"MT-01677",98,278,1677,9,9,"Medium","Closed","Xu ly su co ERR-01677","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-12-15T22:27:39.3645313","2024-12-17T23:27:39.3645313"
1678,"MT-01678",98,279,1678,9,9,"Low","Closed","Xu ly su co ERR-01678","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-12-26T22:27:39.3645313","2024-12-29T00:27:39.3645313"
1679,"MT-01679",98,280,1679,9,9,"Low","Closed","Xu ly su co ERR-01679","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-01-06T22:27:39.3645313","2025-01-09T01:27:39.3645313"
1680,"MT-01680",1,1,1680,9,9,"High","Closed","Xu ly su co ERR-01680","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-01-17T22:27:39.3645313","2025-01-18T02:27:39.3645313"
1681,"MT-01681",1,2,1681,9,9,"Low","Closed","Xu ly su co ERR-01681","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-01-28T22:27:39.3645313","2025-01-29T03:27:39.3645313"
1682,"MT-01682",3,3,1682,9,9,"Low","Closed","Xu ly su co ERR-01682","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-02-08T22:27:39.3645313","2025-02-09T04:27:39.3645313"
1683,"MT-01683",3,4,1683,9,9,"Critical","InProgress","Xu ly su co ERR-01683","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-02-19T22:27:39.3645313",
1684,"MT-01684",5,5,1684,9,9,"Low","Closed","Xu ly su co ERR-01684","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-03-02T22:27:39.3645313","2025-03-03T06:27:39.3645313"
1685,"MT-01685",5,6,1685,9,9,"Low","Closed","Xu ly su co ERR-01685","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-03-13T22:27:39.3645313","2025-03-14T07:27:39.3645313"
1686,"MT-01686",6,7,1686,9,9,"Medium","Closed","Xu ly su co ERR-01686","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-03-24T22:27:39.3645313","2025-03-25T08:27:39.3645313"
1687,"MT-01687",6,8,1687,9,9,"High","Closed","Xu ly su co ERR-01687","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-04-04T22:27:39.3645313","2025-04-05T09:27:39.3645313"
1688,"MT-01688",10,9,1688,9,9,"Low","Closed","Xu ly su co ERR-01688","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-04-15T22:27:39.3645313","2025-04-16T10:27:39.3645313"
1689,"MT-01689",10,10,1689,9,9,"Medium","Closed","Xu ly su co ERR-01689","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-04-26T22:27:39.3645313","2025-04-27T11:27:39.3645313"
1690,"MT-01690",12,11,1690,9,9,"Low","Closed","Xu ly su co ERR-01690","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-05-07T22:27:39.3645313","2025-05-08T12:27:39.3645313"
1691,"MT-01691",12,12,1691,9,9,"Low","Closed","Xu ly su co ERR-01691","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-05-18T22:27:39.3645313","2025-05-19T13:27:39.3645313"
1692,"MT-01692",14,13,1692,9,9,"Medium","InProgress","Xu ly su co ERR-01692","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-05-29T22:27:39.3645313",
1693,"MT-01693",14,14,1693,9,9,"Low","Closed","Xu ly su co ERR-01693","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-06-09T22:27:39.3645313","2025-06-10T15:27:39.3645313"
1694,"MT-01694",16,15,1694,9,9,"High","Closed","Xu ly su co ERR-01694","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-06-20T22:27:39.3645313","2025-06-21T16:27:39.3645313"
1695,"MT-01695",16,16,1695,9,9,"Medium","Closed","Xu ly su co ERR-01695","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-07-01T22:27:39.3645313","2025-07-02T17:27:39.3645313"
