ErrorID,ErrorCode,StationID,PointID,Severity,Description,OccurredAt,ResolvedAt,ResolvedBy,IsActive
1385,"ERR-01385",80,266,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-02-26T22:27:39.3645313","2026-02-28T19:27:39.3645313",21,0
1386,"ERR-01386",80,267,"High","Mat ket noi voi bo dieu khien cong sac","2026-03-09T22:27:39.3645313",,,1
1387,"ERR-01387",80,268,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-03-20T22:27:39.3645313","2026-03-22T21:27:39.3645313",23,0
1388,"ERR-01388",80,269,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-03-31T22:27:39.3645313","2026-04-02T22:27:39.3645313",24,0
1389,"ERR-01389",80,270,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2026-04-11T22:27:39.3645313","2026-04-13T23:27:39.3645313",25,0
1390,"ERR-01390",89,271,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-04-22T22:27:39.3645313","2026-04-25T00:27:39.3645313",26,0
1391,"ERR-01391",89,272,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-05-03T22:27:39.3645313","2026-05-06T01:27:39.3645313",27,0
1392,"ERR-01392",89,273,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2026-05-14T22:27:39.3645313","2026-05-15T02:27:39.3645313",28,0
1393,"ERR-01393",89,274,"High","Mat ket noi voi bo dieu khien cong sac","2026-05-25T22:27:39.3645313","2026-05-26T03:27:39.3645313",29,0
1394,"ERR-01394",89,275,"Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","2024-06-05T22:27:39.3645313","2024-06-06T04:27:39.3645313",30,0
1395,"ERR-01395",98,276,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2024-06-16T22:27:39.3645313",,,1
1396,"ERR-01396",98,277,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-06-27T22:27:39.3645313","2024-06-28T06:27:39.3645313",32,0
1397,"ERR-01397",98,278,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-07-08T22:27:39.3645313","2024-07-09T07:27:39.3645313",33,0
1398,"ERR-01398",98,279,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2024-07-19T22:27:39.3645313","2024-07-20T08:27:39.3645313",34,0
1399,"ERR-01399",98,280,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-07-30T22:27:39.3645313","2024-07-31T09:27:39.3645313",35,0
1400,"ERR-01400",1,1,"High","Mat ket noi voi bo dieu khien cong sac","2024-08-10T22:27:39.3645313","2024-08-11T10:27:39.3645313",36,0
1401,"ERR-01401",1,2,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2024-08-21T22:27:39.3645313","2024-08-22T11:27:39.3645313",9,0
1402,"ERR-01402",3,3,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-09-01T22:27:39.3645313","2024-09-02T12:27:39.3645313",10,0
1403,"ERR-01403",3,4,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-09-12T22:27:39.3645313","2024-09-13T13:27:39.3645313",11,0
1404,"ERR-01404",5,5,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2024-09-23T22:27:39.3645313",,,1
1405,"ERR-01405",5,6,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-10-04T22:27:39.3645313","2024-10-05T15:27:39.3645313",13,0
1406,"ERR-01406",6,7,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-10-15T22:27:39.3645313","2024-10-16T16:27:39.3645313",14,0
1407,"ERR-01407",6,8,"High","Mat ket noi voi bo dieu khien cong sac","2024-10-26T22:27:39.3645313","2024-10-27T17:27:39.3645313",15,0
1408,"ERR-01408",10,9,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-11-06T22:27:39.3645313","2024-11-07T18:27:39.3645313",16,0
1409,"ERR-01409",10,10,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-11-17T22:27:39.3645313","2024-11-18T19:27:39.3645313",17,0
1410,"ERR-01410",12,11,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2024-11-28T22:27:39.3645313","2024-11-29T20:27:39.3645313",18,0
1411,"ERR-01411",12,12,"Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","2024-12-09T22:27:39.3645313","2024-12-10T21:27:39.3645313",19,0
1412,"ERR-01412",14,13,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-12-20T22:27:39.3645313","2024-12-21T22:27:39.3645313",20,0
1413,"ERR-01413",14,14,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2024-12-31T22:27:39.3645313",,,1
1414,"ERR-01414",16,15,"High","Mat ket noi voi bo dieu khien cong sac","2025-01-11T22:27:39.3645313","2025-01-13T00:27:39.3645313",22,0
1415,"ERR-01415",16,16,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-01-22T22:27:39.3645313","2025-01-24T01:27:39.3645313",23,0
1416,"ERR-01416",18,17,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-02-02T22:27:39.3645313","2025-02-04T02:27:39.3645313",24,0
1417,"ERR-01417",18,18,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-02-13T22:27:39.3645313","2025-02-15T03:27:39.3645313",25,0
1418,"ERR-01418",21,19,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-02-24T22:27:39.3645313","2025-02-26T04:27:39.3645313",26,0
1419,"ERR-01419",21,20,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-03-07T22:27:39.3645313","2025-03-09T05:27:39.3645313",27,0
1420,"ERR-01420",23,21,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-03-18T22:27:39.3645313","2025-03-20T06:27:39.3645313",28,0
1421,"ERR-01421",23,22,"High","Mat ket noi voi bo dieu khien cong sac","2025-03-29T22:27:39.3645313","2025-03-31T07:27:39.3645313",29,0
1422,"ERR-01422",24,23,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-04-09T22:27:39.3645313",,,1
1423,"ERR-01423",24,24,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-04-20T22:27:39.3645313","2025-04-22T09:27:39.3645313",31,0
1424,"ERR-01424",26,25,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-05-01T22:27:39.3645313","2025-05-03T10:27:39.3645313",32,0
1425,"ERR-01425",26,26,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-05-12T22:27:39.3645313","2025-05-14T11:27:39.3645313",33,0
1426,"ERR-01426",30,27,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-05-23T22:27:39.3645313","2025-05-25T12:27:39.3645313",34,0
1427,"ERR-01427",30,28,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-06-03T22:27:39.3645313","2025-06-05T13:27:39.3645313",35,0
1428,"ERR-01428",32,29,"Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","2025-06-14T22:27:39.3645313","2025-06-16T14:27:39.3645313",36,0
1429,"ERR-01429",32,30,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-06-25T22:27:39.3645313","2025-06-27T15:27:39.3645313",9,0
1430,"ERR-01430",34,31,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-07-06T22:27:39.3645313","2025-07-08T16:27:39.3645313",10,0
1431,"ERR-01431",34,32,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-07-17T22:27:39.3645313",,,1
1432,"ERR-01432",35,33,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-07-28T22:27:39.3645313","2025-07-30T18:27:39.3645313",12,0
1433,"ERR-01433",35,34,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-08-08T22:27:39.3645313","2025-08-10T19:27:39.3645313",13,0
1434,"ERR-01434",37,35,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-08-19T22:27:39.3645313","2025-08-21T20:27:39.3645313",14,0
1435,"ERR-01435",37,36,"High","Mat ket noi voi bo dieu khien cong sac","2025-08-30T22:27:39.3645313","2025-09-01T21:27:39.3645313",15,0
1436,"ERR-01436",39,37,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-09-10T22:27:39.3645313","2025-09-12T22:27:39.3645313",16,0
1437,"ERR-01437",39,38,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-09-21T22:27:39.3645313","2025-09-23T23:27:39.3645313",17,0
1438,"ERR-01438",42,39,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-10-02T22:27:39.3645313","2025-10-05T00:27:39.3645313",18,0
1439,"ERR-01439",42,40,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-10-13T22:27:39.3645313","2025-10-16T01:27:39.3645313",19,0
1440,"ERR-01440",44,41,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-10-24T22:27:39.3645313",,,1
1441,"ERR-01441",44,42,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-11-04T22:27:39.3645313","2025-11-05T03:27:39.3645313",21,0
1442,"ERR-01442",46,43,"High","Mat ket noi voi bo dieu khien cong sac","2025-11-15T22:27:39.3645313","2025-11-16T04:27:39.3645313",22,0
1443,"ERR-01443",46,44,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-11-26T22:27:39.3645313","2025-11-27T05:27:39.3645313",23,0
1444,"ERR-01444",50,45,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-12-07T22:27:39.3645313","2025-12-08T06:27:39.3645313",24,0
1445,"ERR-01445",50,46,"Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","2025-12-18T22:27:39.3645313","2025-12-19T07:27:39.3645313",25,0
1446,"ERR-01446",52,47,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-12-29T22:27:39.3645313","2025-12-30T08:27:39.3645313",26,0
1447,"ERR-01447",52,48,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-01-09T22:27:39.3645313","2026-01-10T09:27:39.3645313",27,0
1448,"ERR-01448",55,49,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-01-20T22:27:39.3645313","2026-01-21T10:27:39.3645313",28,0
1449,"ERR-01449",55,50,"High","Mat ket noi voi bo dieu khien cong sac","2026-01-31T22:27:39.3645313",,,1
1450,"ERR-01450",57,51,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-02-11T22:27:39.3645313","2026-02-12T12:27:39.3645313",30,0
1451,"ERR-01451",57,52,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-02-22T22:27:39.3645313","2026-02-23T13:27:39.3645313",31,0
1452,"ERR-01452",60,53,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2026-03-05T22:27:39.3645313","2026-03-06T14:27:39.3645313",32,0
1453,"ERR-01453",60,54,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-03-16T22:27:39.3645313","2026-03-17T15:27:39.3645313",33,0
1454,"ERR-01454",62,55,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-03-27T22:27:39.3645313","2026-03-28T16:27:39.3645313",34,0
1455,"ERR-01455",62,56,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2026-04-07T22:27:39.3645313","2026-04-08T17:27:39.3645313",35,0
1456,"ERR-01456",65,57,"High","Mat ket noi voi bo dieu khien cong sac","2026-04-18T22:27:39.3645313","2026-04-19T18:27:39.3645313",36,0
1457,"ERR-01457",65,58,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-04-29T22:27:39.3645313","2026-04-30T19:27:39.3645313",9,0
1458,"ERR-01458",67,59,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2026-05-10T22:27:39.3645313",,,1
1459,"ERR-01459",67,60,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-05-21T22:27:39.3645313","2026-05-22T21:27:39.3645313",11,0
1460,"ERR-01460",70,61,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-06-01T22:27:39.3645313","2024-06-02T22:27:39.3645313",12,0
1461,"ERR-01461",70,62,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2024-06-12T22:27:39.3645313","2024-06-13T23:27:39.3645313",13,0
1462,"ERR-01462",73,63,"Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","2024-06-23T22:27:39.3645313","2024-06-25T00:27:39.3645313",14,0
1463,"ERR-01463",73,64,"High","Mat ket noi voi bo dieu khien cong sac","2024-07-04T22:27:39.3645313","2024-07-06T01:27:39.3645313",15,0
1464,"ERR-01464",75,65,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2024-07-15T22:27:39.3645313","2024-07-17T02:27:39.3645313",16,0
1465,"ERR-01465",75,66,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-07-26T22:27:39.3645313","2024-07-28T03:27:39.3645313",17,0
1466,"ERR-01466",76,67,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-08-06T22:27:39.3645313","2024-08-08T04:27:39.3645313",18,0
1467,"ERR-01467",76,68,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2024-08-17T22:27:39.3645313",,,1
1468,"ERR-01468",78,69,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-08-28T22:27:39.3645313","2024-08-30T06:27:39.3645313",20,0
1469,"ERR-01469",78,70,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-09-08T22:27:39.3645313","2024-09-10T07:27:39.3645313",21,0
1470,"ERR-01470",81,71,"High","Mat ket noi voi bo dieu khien cong sac","2024-09-19T22:27:39.3645313","2024-09-21T08:27:39.3645313",22,0
1471,"ERR-01471",81,72,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-09-30T22:27:39.3645313","2024-10-02T09:27:39.3645313",23,0
1472,"ERR-01472",83,73,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-10-11T22:27:39.3645313","2024-10-13T10:27:39.3645313",24,0
1473,"ERR-01473",83,74,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2024-10-22T22:27:39.3645313","2024-10-24T11:27:39.3645313",25,0
1474,"ERR-01474",85,75,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-11-02T22:27:39.3645313","2024-11-04T12:27:39.3645313",26,0
1475,"ERR-01475",85,76,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-11-13T22:27:39.3645313","2024-11-15T13:27:39.3645313",27,0
1476,"ERR-01476",87,77,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2024-11-24T22:27:39.3645313",,,1
1477,"ERR-01477",87,78,"High","Mat ket noi voi bo dieu khien cong sac","2024-12-05T22:27:39.3645313","2024-12-07T15:27:39.3645313",29,0
1478,"ERR-01478",91,79,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-12-16T22:27:39.3645313","2024-12-18T16:27:39.3645313",30,0
1479,"ERR-01479",91,80,"Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","2024-12-27T22:27:39.3645313","2024-12-29T17:27:39.3645313",31,0
1480,"ERR-01480",93,81,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-01-07T22:27:39.3645313","2025-01-09T18:27:39.3645313",32,0
1481,"ERR-01481",93,82,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-01-18T22:27:39.3645313","2025-01-20T19:27:39.3645313",33,0
1482,"ERR-01482",95,83,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-01-29T22:27:39.3645313","2025-01-31T20:27:39.3645313",34,0
1483,"ERR-01483",95,84,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-02-09T22:27:39.3645313","2025-02-11T21:27:39.3645313",35,0
1484,"ERR-01484",97,85,"High","Mat ket noi voi bo dieu khien cong sac","2025-02-20T22:27:39.3645313","2025-02-22T22:27:39.3645313",36,0
1485,"ERR-01485",97,86,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-03-03T22:27:39.3645313",,,1
1486,"ERR-01486",99,87,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-03-14T22:27:39.3645313","2025-03-17T00:27:39.3645313",10,0
1487,"ERR-01487",99,88,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-03-25T22:27:39.3645313","2025-03-28T01:27:39.3645313",11,0
1488,"ERR-01488",100,89,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-04-05T22:27:39.3645313","2025-04-06T02:27:39.3645313",12,0
1489,"ERR-01489",100,90,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-04-16T22:27:39.3645313","2025-04-17T03:27:39.3645313",13,0
1490,"ERR-01490",100,91,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-04-27T22:27:39.3645313","2025-04-28T04:27:39.3645313",14,0
1491,"ERR-01491",96,92,"High","Mat ket noi voi bo dieu khien cong sac","2025-05-08T22:27:39.3645313","2025-05-09T05:27:39.3645313",15,0
1492,"ERR-01492",96,93,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-05-19T22:27:39.3645313","2025-05-20T06:27:39.3645313",16,0
1493,"ERR-01493",96,94,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-05-30T22:27:39.3645313","2025-05-31T07:27:39.3645313",17,0
1494,"ERR-01494",94,95,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-06-10T22:27:39.3645313",,,1
1495,"ERR-01495",94,96,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-06-21T22:27:39.3645313","2025-06-22T09:27:39.3645313",19,0
1496,"ERR-01496",94,97,"Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","2025-07-02T22:27:39.3645313","2025-07-03T10:27:39.3645313",20,0
1497,"ERR-01497",92,98,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-07-13T22:27:39.3645313","2025-07-14T11:27:39.3645313",21,0
1498,"ERR-01498",92,99,"High","Mat ket noi voi bo dieu khien cong sac","2025-07-24T22:27:39.3645313","2025-07-25T12:27:39.3645313",22,0
1499,"ERR-01499",92,100,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-08-04T22:27:39.3645313","2025-08-05T13:27:39.3645313",23,0
1500,"ERR-01500",69,101,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-08-15T22:27:39.3645313","2025-08-16T14:27:39.3645313",24,0
1501,"ERR-01501",69,102,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-08-26T22:27:39.3645313","2025-08-27T15:27:39.3645313",25,0
1502,"ERR-01502",69,103,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-09-06T22:27:39.3645313","2025-09-07T16:27:39.3645313",26,0
1503,"ERR-01503",90,104,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-09-17T22:27:39.3645313",,,1
1504,"ERR-01504",90,105,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-09-28T22:27:39.3645313","2025-09-29T18:27:39.3645313",28,0
1505,"ERR-01505",90,106,"High","Mat ket noi voi bo dieu khien cong sac","2025-10-09T22:27:39.3645313","2025-10-10T19:27:39.3645313",29,0
1506,"ERR-01506",88,107,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-10-20T22:27:39.3645313","2025-10-21T20:27:39.3645313",30,0
1507,"ERR-01507",88,108,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-10-31T22:27:39.3645313","2025-11-01T21:27:39.3645313",31,0
1508,"ERR-01508",88,109,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-11-11T22:27:39.3645313","2025-11-12T22:27:39.3645313",32,0
1509,"ERR-01509",86,110,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-11-22T22:27:39.3645313","2025-11-23T23:27:39.3645313",33,0
1510,"ERR-01510",86,111,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-12-03T22:27:39.3645313","2025-12-05T00:27:39.3645313",34,0
1511,"ERR-01511",86,112,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-12-14T22:27:39.3645313","2025-12-16T01:27:39.3645313",35,0
1512,"ERR-01512",84,113,"High","Mat ket noi voi bo dieu khien cong sac","2025-12-25T22:27:39.3645313",,,1
1513,"ERR-01513",84,114,"Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","2026-01-05T22:27:39.3645313","2026-01-07T03:27:39.3645313",9,0
1514,"ERR-01514",84,115,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-01-16T22:27:39.3645313","2026-01-18T04:27:39.3645313",10,0
1515,"ERR-01515",82,116,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2026-01-27T22:27:39.3645313","2026-01-29T05:27:39.3645313",11,0
1516,"ERR-01516",82,117,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-02-07T22:27:39.3645313","2026-02-09T06:27:39.3645313",12,0
1517,"ERR-01517",82,118,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-02-18T22:27:39.3645313","2026-02-20T07:27:39.3645313",13,0
1518,"ERR-01518",79,119,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2026-03-01T22:27:39.3645313","2026-03-03T08:27:39.3645313",14,0
1519,"ERR-01519",79,120,"High","Mat ket noi voi bo dieu khien cong sac","2026-03-12T22:27:39.3645313","2026-03-14T09:27:39.3645313",15,0
1520,"ERR-01520",79,121,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-03-23T22:27:39.3645313","2026-03-25T10:27:39.3645313",16,0
1521,"ERR-01521",77,122,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2026-04-03T22:27:39.3645313",,,1
1522,"ERR-01522",77,123,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-04-14T22:27:39.3645313","2026-04-16T12:27:39.3645313",18,0
1523,"ERR-01523",77,124,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-04-25T22:27:39.3645313","2026-04-27T13:27:39.3645313",19,0
1524,"ERR-01524",71,125,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2026-05-06T22:27:39.3645313","2026-05-08T14:27:39.3645313",20,0
1525,"ERR-01525",71,126,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-05-17T22:27:39.3645313","2026-05-19T15:27:39.3645313",21,0
1526,"ERR-01526",71,127,"High","Mat ket noi voi bo dieu khien cong sac","2026-05-28T22:27:39.3645313","2026-05-30T16:27:39.3645313",22,0
1527,"ERR-01527",72,128,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2024-06-08T22:27:39.3645313","2024-06-10T17:27:39.3645313",23,0
1528,"ERR-01528",72,129,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-06-19T22:27:39.3645313","2024-06-21T18:27:39.3645313",24,0
1529,"ERR-01529",72,130,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-06-30T22:27:39.3645313","2024-07-02T19:27:39.3645313",25,0
1530,"ERR-01530",66,131,"Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","2024-07-11T22:27:39.3645313",,,1
1531,"ERR-01531",66,132,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-07-22T22:27:39.3645313","2024-07-24T21:27:39.3645313",27,0
1532,"ERR-01532",66,133,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-08-02T22:27:39.3645313","2024-08-04T22:27:39.3645313",28,0
1533,"ERR-01533",63,134,"High","Mat ket noi voi bo dieu khien cong sac","2024-08-13T22:27:39.3645313","2024-08-15T23:27:39.3645313",29,0
1534,"ERR-01534",63,135,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-08-24T22:27:39.3645313","2024-08-27T00:27:39.3645313",30,0
1535,"ERR-01535",63,136,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-09-04T22:27:39.3645313","2024-09-07T01:27:39.3645313",31,0
1536,"ERR-01536",64,137,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2024-09-15T22:27:39.3645313","2024-09-16T02:27:39.3645313",32,0
1537,"ERR-01537",64,138,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-09-26T22:27:39.3645313","2024-09-27T03:27:39.3645313",33,0
1538,"ERR-01538",64,139,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-10-07T22:27:39.3645313","2024-10-08T04:27:39.3645313",34,0
1539,"ERR-01539",61,140,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2024-10-18T22:27:39.3645313",,,1
1540,"ERR-01540",61,141,"High","Mat ket noi voi bo dieu khien cong sac","2024-10-29T22:27:39.3645313","2024-10-30T06:27:39.3645313",36,0
1541,"ERR-01541",61,142,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-11-09T22:27:39.3645313","2024-11-10T07:27:39.3645313",9,0
1542,"ERR-01542",58,143,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2024-11-20T22:27:39.3645313","2024-11-21T08:27:39.3645313",10,0
1543,"ERR-01543",58,144,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-12-01T22:27:39.3645313","2024-12-02T09:27:39.3645313",11,0
1544,"ERR-01544",58,145,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-12-12T22:27:39.3645313","2024-12-13T10:27:39.3645313",12,0
1545,"ERR-01545",56,146,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2024-12-23T22:27:39.3645313","2024-12-24T11:27:39.3645313",13,0
1546,"ERR-01546",56,147,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-01-03T22:27:39.3645313","2025-01-04T12:27:39.3645313",14,0
1547,"ERR-01547",56,148,"Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","2025-01-14T22:27:39.3645313","2025-01-15T13:27:39.3645313",15,0
1548,"ERR-01548",49,149,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-01-25T22:27:39.3645313",,,1
1549,"ERR-01549",49,150,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-02-05T22:27:39.3645313","2025-02-06T15:27:39.3645313",17,0
1550,"ERR-01550",49,151,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-02-16T22:27:39.3645313","2025-02-17T16:27:39.3645313",18,0
1551,"ERR-01551",54,152,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-02-27T22:27:39.3645313","2025-02-28T17:27:39.3645313",19,0
1552,"ERR-01552",54,153,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-03-10T22:27:39.3645313","2025-03-11T18:27:39.3645313",20,0
1553,"ERR-01553",54,154,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-03-21T22:27:39.3645313","2025-03-22T19:27:39.3645313",21,0
1554,"ERR-01554",51,155,"High","Mat ket noi voi bo dieu khien cong sac","2025-04-01T22:27:39.3645313","2025-04-02T20:27:39.3645313",22,0
1555,"ERR-01555",51,156,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-04-12T22:27:39.3645313","2025-04-13T21:27:39.3645313",23,0
1556,"ERR-01556",51,157,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-04-23T22:27:39.3645313","2025-04-24T22:27:39.3645313",24,0
1557,"ERR-01557",47,158,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-05-04T22:27:39.3645313",,,1
1558,"ERR-01558",47,159,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-05-15T22:27:39.3645313","2025-05-17T00:27:39.3645313",26,0
1559,"ERR-01559",47,160,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-05-26T22:27:39.3645313","2025-05-28T01:27:39.3645313",27,0
1560,"ERR-01560",45,161,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-06-06T22:27:39.3645313","2025-06-08T02:27:39.3645313",28,0
1561,"ERR-01561",45,162,"High","Mat ket noi voi bo dieu khien cong sac","2025-06-17T22:27:39.3645313","2025-06-19T03:27:39.3645313",29,0
