"TicketID","TicketCode","StationID","PointID","ErrorID","CreatedBy","AssignedTo","Priority","TicketStatus","Title","Description","OpenedAt","ClosedAt"
"1469","MT-01469","78","70","1469","9","9","Low","Closed","Xu ly su co ERR-01469","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","9/8/2024 10:27:39 PM","9/10/2024 7:27:39 AM"
"1470","MT-01470","81","71","1470","9","9","High","Closed","Xu ly su co ERR-01470","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","9/19/2024 10:27:39 PM","9/21/2024 8:27:39 AM"
"1471","MT-01471","81","72","1471","9","9","Low","Closed","Xu ly su co ERR-01471","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","9/30/2024 10:27:39 PM","10/2/2024 9:27:39 AM"
"1472","MT-01472","83","73","1472","9","9","Low","Closed","Xu ly su co ERR-01472","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","10/11/2024 10:27:39 PM","10/13/2024 10:27:39 AM"
"1473","MT-01473","83","74","1473","9","9","Medium","Closed","Xu ly su co ERR-01473","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","10/22/2024 10:27:39 PM","10/24/2024 11:27:39 AM"
"1474","MT-01474","85","75","1474","9","9","Low","Closed","Xu ly su co ERR-01474","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","11/2/2024 10:27:39 PM","11/4/2024 12:27:39 PM"
"1475","MT-01475","85","76","1475","9","9","Low","Closed","Xu ly su co ERR-01475","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","11/13/2024 10:27:39 PM","11/15/2024 1:27:39 PM"
"1476","MT-01476","87","77","1476","9","9","Medium","InProgress","Xu ly su co ERR-01476","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","11/24/2024 10:27:39 PM",""
"1477","MT-01477","87","78","1477","9","9","High","Closed","Xu ly su co ERR-01477","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","12/5/2024 10:27:39 PM","12/7/2024 3:27:39 PM"
"1478","MT-01478","91","79","1478","9","9","Low","Closed","Xu ly su co ERR-01478","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","12/16/2024 10:27:39 PM","12/18/2024 4:27:39 PM"
"1479","MT-01479","91","80","1479","9","9","Critical","Closed","Xu ly su co ERR-01479","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","12/27/2024 10:27:39 PM","12/29/2024 5:27:39 PM"
"1480","MT-01480","93","81","1480","9","9","Low","Closed","Xu ly su co ERR-01480","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","1/7/2025 10:27:39 PM","1/9/2025 6:27:39 PM"
"1481","MT-01481","93","82","1481","9","9","Low","Closed","Xu ly su co ERR-01481","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","1/18/2025 10:27:39 PM","1/20/2025 7:27:39 PM"
"1482","MT-01482","95","83","1482","9","9","Medium","Closed","Xu ly su co ERR-01482","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","1/29/2025 10:27:39 PM","1/31/2025 8:27:39 PM"
"1483","MT-01483","95","84","1483","9","9","Low","Closed","Xu ly su co ERR-01483","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2/9/2025 10:27:39 PM","2/11/2025 9:27:39 PM"
"1484","MT-01484","97","85","1484","9","9","High","Closed","Xu ly su co ERR-01484","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2/20/2025 10:27:39 PM","2/22/2025 10:27:39 PM"
"1485","MT-01485","97","86","1485","9","9","Medium","InProgress","Xu ly su co ERR-01485","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","3/3/2025 10:27:39 PM",""
"1486","MT-01486","99","87","1486","9","9","Low","Closed","Xu ly su co ERR-01486","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","3/14/2025 10:27:39 PM","3/17/2025 12:27:39 AM"
"1487","MT-01487","99","88","1487","9","9","Low","Closed","Xu ly su co ERR-01487","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","3/25/2025 10:27:39 PM","3/28/2025 1:27:39 AM"
"1488","MT-01488","100","89","1488","9","9","Medium","Closed","Xu ly su co ERR-01488","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","4/5/2025 10:27:39 PM","4/6/2025 2:27:39 AM"
"1489","MT-01489","100","90","1489","9","9","Low","Closed","Xu ly su co ERR-01489","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","4/16/2025 10:27:39 PM","4/17/2025 3:27:39 AM"
"1490","MT-01490","100","91","1490","9","9","Low","Closed","Xu ly su co ERR-01490","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","4/27/2025 10:27:39 PM","4/28/2025 4:27:39 AM"
"1491","MT-01491","96","92","1491","9","9","High","Closed","Xu ly su co ERR-01491","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","5/8/2025 10:27:39 PM","5/9/2025 5:27:39 AM"
"1492","MT-01492","96","93","1492","9","9","Low","Closed","Xu ly su co ERR-01492","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","5/19/2025 10:27:39 PM","5/20/2025 6:27:39 AM"
"1493","MT-01493","96","94","1493","9","9","Low","Closed","Xu ly su co ERR-01493","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","5/30/2025 10:27:39 PM","5/31/2025 7:27:39 AM"
"1494","MT-01494","94","95","1494","9","9","Medium","InProgress","Xu ly su co ERR-01494","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","6/10/2025 10:27:39 PM",""
"1495","MT-01495","94","96","1495","9","9","Low","Closed","Xu ly su co ERR-01495","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","6/21/2025 10:27:39 PM","6/22/2025 9:27:39 AM"
"1496","MT-01496","94","97","1496","9","9","Critical","Closed","Xu ly su co ERR-01496","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","7/2/2025 10:27:39 PM","7/3/2025 10:27:39 AM"
"1497","MT-01497","92","98","1497","9","9","Medium","Closed","Xu ly su co ERR-01497","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","7/13/2025 10:27:39 PM","7/14/2025 11:27:39 AM"
"1498","MT-01498","92","99","1498","9","9","High","Closed","Xu ly su co ERR-01498","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","7/24/2025 10:27:39 PM","7/25/2025 12:27:39 PM"
"1499","MT-01499","92","100","1499","9","9","Low","Closed","Xu ly su co ERR-01499","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","8/4/2025 10:27:39 PM","8/5/2025 1:27:39 PM"
"1500","MT-01500","69","101","1500","9","9","Medium","Closed","Xu ly su co ERR-01500","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","8/15/2025 10:27:39 PM","8/16/2025 2:27:39 PM"
"1501","MT-01501","69","102","1501","9","9","Low","Closed","Xu ly su co ERR-01501","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","8/26/2025 10:27:39 PM","8/27/2025 3:27:39 PM"
"1502","MT-01502","69","103","1502","9","9","Low","Closed","Xu ly su co ERR-01502","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","9/6/2025 10:27:39 PM","9/7/2025 4:27:39 PM"
"1503","MT-01503","90","104","1503","9","9","Medium","InProgress","Xu ly su co ERR-01503","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","9/17/2025 10:27:39 PM",""
"1504","MT-01504","90","105","1504","9","9","Low","Closed","Xu ly su co ERR-01504","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","9/28/2025 10:27:39 PM","9/29/2025 6:27:39 PM"
"1505","MT-01505","90","106","1505","9","9","High","Closed","Xu ly su co ERR-01505","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","10/9/2025 10:27:39 PM","10/10/2025 7:27:39 PM"
"1506","MT-01506","88","107","1506","9","9","Medium","Closed","Xu ly su co ERR-01506","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","10/20/2025 10:27:39 PM","10/21/2025 8:27:39 PM"
"1507","MT-01507","88","108","1507","9","9","Low","Closed","Xu ly su co ERR-01507","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","10/31/2025 10:27:39 PM","11/1/2025 9:27:39 PM"
"1508","MT-01508","88","109","1508","9","9","Low","Closed","Xu ly su co ERR-01508","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","11/11/2025 10:27:39 PM","11/12/2025 10:27:39 PM"
"1509","MT-01509","86","110","1509","9","9","Medium","Closed","Xu ly su co ERR-01509","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","11/22/2025 10:27:39 PM","11/23/2025 11:27:39 PM"
"1510","MT-01510","86","111","1510","9","9","Low","Closed","Xu ly su co ERR-01510","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","12/3/2025 10:27:39 PM","12/5/2025 12:27:39 AM"
"1511","MT-01511","86","112","1511","9","9","Low","Closed","Xu ly su co ERR-01511","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","12/14/2025 10:27:39 PM","12/16/2025 1:27:39 AM"
"1512","MT-01512","84","113","1512","9","9","High","InProgress","Xu ly su co ERR-01512","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","12/25/2025 10:27:39 PM",""
"1513","MT-01513","84","114","1513","9","9","Critical","Closed","Xu ly su co ERR-01513","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","1/5/2026 10:27:39 PM","1/7/2026 3:27:39 AM"
"1514","MT-01514","84","115","1514","9","9","Low","Closed","Xu ly su co ERR-01514","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","1/16/2026 10:27:39 PM","1/18/2026 4:27:39 AM"
"1515","MT-01515","82","116","1515","9","9","Medium","Closed","Xu ly su co ERR-01515","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","1/27/2026 10:27:39 PM","1/29/2026 5:27:39 AM"
"1516","MT-01516","82","117","1516","9","9","Low","Closed","Xu ly su co ERR-01516","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2/7/2026 10:27:39 PM","2/9/2026 6:27:39 AM"
"1517","MT-01517","82","118","1517","9","9","Low","Closed","Xu ly su co ERR-01517","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2/18/2026 10:27:39 PM","2/20/2026 7:27:39 AM"
"1518","MT-01518","79","119","1518","9","9","Medium","Closed","Xu ly su co ERR-01518","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","3/1/2026 10:27:39 PM","3/3/2026 8:27:39 AM"
"1519","MT-01519","79","120","1519","9","9","High","Closed","Xu ly su co ERR-01519","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","3/12/2026 10:27:39 PM","3/14/2026 9:27:39 AM"
"1520","MT-01520","79","121","1520","9","9","Low","Closed","Xu ly su co ERR-01520","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","3/23/2026 10:27:39 PM","3/25/2026 10:27:39 AM"
"1521","MT-01521","77","122","1521","9","9","Medium","InProgress","Xu ly su co ERR-01521","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","4/3/2026 10:27:39 PM",""
"1522","MT-01522","77","123","1522","9","9","Low","Closed","Xu ly su co ERR-01522","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","4/14/2026 10:27:39 PM","4/16/2026 12:27:39 PM"
"1523","MT-01523","77","124","1523","9","9","Low","Closed","Xu ly su co ERR-01523","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","4/25/2026 10:27:39 PM","4/27/2026 1:27:39 PM"
"1524","MT-01524","71","125","1524","9","9","Medium","Closed","Xu ly su co ERR-01524","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","5/6/2026 10:27:39 PM","5/8/2026 2:27:39 PM"
"1525","MT-01525","71","126","1525","9","9","Low","Closed","Xu ly su co ERR-01525","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","5/17/2026 10:27:39 PM","5/19/2026 3:27:39 PM"
"1526","MT-01526","71","127","1526","9","9","High","Closed","Xu ly su co ERR-01526","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","5/28/2026 10:27:39 PM","5/30/2026 4:27:39 PM"
"1527","MT-01527","72","128","1527","9","9","Medium","Closed","Xu ly su co ERR-01527","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","6/8/2024 10:27:39 PM","6/10/2024 5:27:39 PM"
"1528","MT-01528","72","129","1528","9","9","Low","Closed","Xu ly su co ERR-01528","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","6/19/2024 10:27:39 PM","6/21/2024 6:27:39 PM"
"1529","MT-01529","72","130","1529","9","9","Low","Closed","Xu ly su co ERR-01529","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","6/30/2024 10:27:39 PM","7/2/2024 7:27:39 PM"
"1530","MT-01530","66","131","1530","9","9","Critical","InProgress","Xu ly su co ERR-01530","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","7/11/2024 10:27:39 PM",""
"1531","MT-01531","66","132","1531","9","9","Low","Closed","Xu ly su co ERR-01531","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","7/22/2024 10:27:39 PM","7/24/2024 9:27:39 PM"
"1532","MT-01532","66","133","1532","9","9","Low","Closed","Xu ly su co ERR-01532","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","8/2/2024 10:27:39 PM","8/4/2024 10:27:39 PM"
"1533","MT-01533","63","134","1533","9","9","High","Closed","Xu ly su co ERR-01533","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","8/13/2024 10:27:39 PM","8/15/2024 11:27:39 PM"
"1534","MT-01534","63","135","1534","9","9","Low","Closed","Xu ly su co ERR-01534","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","8/24/2024 10:27:39 PM","8/27/2024 12:27:39 AM"
"1535","MT-01535","63","136","1535","9","9","Low","Closed","Xu ly su co ERR-01535","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","9/4/2024 10:27:39 PM","9/7/2024 1:27:39 AM"
"1536","MT-01536","64","137","1536","9","9","Medium","Closed","Xu ly su co ERR-01536","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","9/15/2024 10:27:39 PM","9/16/2024 2:27:39 AM"
"1537","MT-01537","64","138","1537","9","9","Low","Closed","Xu ly su co ERR-01537","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","9/26/2024 10:27:39 PM","9/27/2024 3:27:39 AM"
"1538","MT-01538","64","139","1538","9","9","Low","Closed","Xu ly su co ERR-01538","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","10/7/2024 10:27:39 PM","10/8/2024 4:27:39 AM"
"1539","MT-01539","61","140","1539","9","9","Medium","InProgress","Xu ly su co ERR-01539","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","10/18/2024 10:27:39 PM",""
"1540","MT-01540","61","141","1540","9","9","High","Closed","Xu ly su co ERR-01540","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","10/29/2024 10:27:39 PM","10/30/2024 6:27:39 AM"
"1541","MT-01541","61","142","1541","9","9","Low","Closed","Xu ly su co ERR-01541","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","11/9/2024 10:27:39 PM","11/10/2024 7:27:39 AM"
"1542","MT-01542","58","143","1542","9","9","Medium","Closed","Xu ly su co ERR-01542","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","11/20/2024 10:27:39 PM","11/21/2024 8:27:39 AM"
"1543","MT-01543","58","144","1543","9","9","Low","Closed","Xu ly su co ERR-01543","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","12/1/2024 10:27:39 PM","12/2/2024 9:27:39 AM"
"1544","MT-01544","58","145","1544","9","9","Low","Closed","Xu ly su co ERR-01544","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","12/12/2024 10:27:39 PM","12/13/2024 10:27:39 AM"
"1545","MT-01545","56","146","1545","9","9","Medium","Closed","Xu ly su co ERR-01545","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","12/23/2024 10:27:39 PM","12/24/2024 11:27:39 AM"
"1546","MT-01546","56","147","1546","9","9","Low","Closed","Xu ly su co ERR-01546","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","1/3/2025 10:27:39 PM","1/4/2025 12:27:39 PM"
"1547","MT-01547","56","148","1547","9","9","Critical","Closed","Xu ly su co ERR-01547","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","1/14/2025 10:27:39 PM","1/15/2025 1:27:39 PM"
"1548","MT-01548","49","149","1548","9","9","Medium","InProgress","Xu ly su co ERR-01548","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","1/25/2025 10:27:39 PM",""
"1549","MT-01549","49","150","1549","9","9","Low","Closed","Xu ly su co ERR-01549","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2/5/2025 10:27:39 PM","2/6/2025 3:27:39 PM"
"1550","MT-01550","49","151","1550","9","9","Low","Closed","Xu ly su co ERR-01550","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2/16/2025 10:27:39 PM","2/17/2025 4:27:39 PM"
"1551","MT-01551","54","152","1551","9","9","Medium","Closed","Xu ly su co ERR-01551","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2/27/2025 10:27:39 PM","2/28/2025 5:27:39 PM"
"1552","MT-01552","54","153","1552","9","9","Low","Closed","Xu ly su co ERR-01552","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","3/10/2025 10:27:39 PM","3/11/2025 6:27:39 PM"
"1553","MT-01553","54","154","1553","9","9","Low","Closed","Xu ly su co ERR-01553","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","3/21/2025 10:27:39 PM","3/22/2025 7:27:39 PM"
"1554","MT-01554","51","155","1554","9","9","High","Closed","Xu ly su co ERR-01554","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","4/1/2025 10:27:39 PM","4/2/2025 8:27:39 PM"
"1555","MT-01555","51","156","1555","9","9","Low","Closed","Xu ly su co ERR-01555","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","4/12/2025 10:27:39 PM","4/13/2025 9:27:39 PM"
"1556","MT-01556","51","157","1556","9","9","Low","Closed","Xu ly su co ERR-01556","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","4/23/2025 10:27:39 PM","4/24/2025 10:27:39 PM"
"1557","MT-01557","47","158","1557","9","9","Medium","InProgress","Xu ly su co ERR-01557","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","5/4/2025 10:27:39 PM",""
"1558","MT-01558","47","159","1558","9","9","Low","Closed","Xu ly su co ERR-01558","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","5/15/2025 10:27:39 PM","5/17/2025 12:27:39 AM"
"1559","MT-01559","47","160","1559","9","9","Low","Closed","Xu ly su co ERR-01559","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","5/26/2025 10:27:39 PM","5/28/2025 1:27:39 AM"
"1560","MT-01560","45","161","1560","9","9","Medium","Closed","Xu ly su co ERR-01560","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","6/6/2025 10:27:39 PM","6/8/2025 2:27:39 AM"
"1561","MT-01561","45","162","1561","9","9","High","Closed","Xu ly su co ERR-01561","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","6/17/2025 10:27:39 PM","6/19/2025 3:27:39 AM"
"1562","MT-01562","45","163","1562","9","9","Low","Closed","Xu ly su co ERR-01562","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","6/28/2025 10:27:39 PM","6/30/2025 4:27:39 AM"
"1563","MT-01563","43","164","1563","9","9","Medium","Closed","Xu ly su co ERR-01563","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","7/9/2025 10:27:39 PM","7/11/2025 5:27:39 AM"
"1564","MT-01564","43","165","1564","9","9","Critical","Closed","Xu ly su co ERR-01564","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","7/20/2025 10:27:39 PM","7/22/2025 6:27:39 AM"
"1565","MT-01565","43","166","1565","9","9","Low","Closed","Xu ly su co ERR-01565","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","7/31/2025 10:27:39 PM","8/2/2025 7:27:39 AM"
"1566","MT-01566","40","167","1566","9","9","Medium","InProgress","Xu ly su co ERR-01566","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","8/11/2025 10:27:39 PM",""
"1567","MT-01567","40","168","1567","9","9","Low","Closed","Xu ly su co ERR-01567","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","8/22/2025 10:27:39 PM","8/24/2025 9:27:39 AM"
"1568","MT-01568","40","169","1568","9","9","High","Closed","Xu ly su co ERR-01568","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","9/2/2025 10:27:39 PM","9/4/2025 10:27:39 AM"
"1569","MT-01569","41","170","1569","9","9","Medium","Closed","Xu ly su co ERR-01569","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","9/13/2025 10:27:39 PM","9/15/2025 11:27:39 AM"
"1570","MT-01570","41","171","1570","9","9","Low","Closed","Xu ly su co ERR-01570","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","9/24/2025 10:27:39 PM","9/26/2025 12:27:39 PM"
"1571","MT-01571","41","172","1571","9","9","Low","Closed","Xu ly su co ERR-01571","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","10/5/2025 10:27:39 PM","10/7/2025 1:27:39 PM"
"1572","MT-01572","36","173","1572","9","9","Medium","Closed","Xu ly su co ERR-01572","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","10/16/2025 10:27:39 PM","10/18/2025 2:27:39 PM"
"1573","MT-01573","36","174","1573","9","9","Low","Closed","Xu ly su co ERR-01573","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","10/27/2025 10:27:39 PM","10/29/2025 3:27:39 PM"
"1574","MT-01574","36","175","1574","9","9","Low","Closed","Xu ly su co ERR-01574","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","11/7/2025 10:27:39 PM","11/9/2025 4:27:39 PM"
"1575","MT-01575","33","176","1575","9","9","High","InProgress","Xu ly su co ERR-01575","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","11/18/2025 10:27:39 PM",""
"1576","MT-01576","33","177","1576","9","9","Low","Closed","Xu ly su co ERR-01576","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","11/29/2025 10:27:39 PM","12/1/2025 6:27:39 PM"
"1577","MT-01577","33","178","1577","9","9","Low","Closed","Xu ly su co ERR-01577","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","12/10/2025 10:27:39 PM","12/12/2025 7:27:39 PM"
"1578","MT-01578","31","179","1578","9","9","Medium","Closed","Xu ly su co ERR-01578","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","12/21/2025 10:27:39 PM","12/23/2025 8:27:39 PM"
"1579","MT-01579","31","180","1579","9","9","Low","Closed","Xu ly su co ERR-01579","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","1/1/2026 10:27:39 PM","1/3/2026 9:27:39 PM"
"1580","MT-01580","31","181","1580","9","9","Low","Closed","Xu ly su co ERR-01580","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","1/12/2026 10:27:39 PM","1/14/2026 10:27:39 PM"
"1581","MT-01581","9","182","1581","9","9","Critical","Closed","Xu ly su co ERR-01581","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","1/23/2026 10:27:39 PM","1/25/2026 11:27:39 PM"
"1582","MT-01582","9","183","1582","9","9","High","Closed","Xu ly su co ERR-01582","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2/3/2026 10:27:39 PM","2/6/2026 12:27:39 AM"
"1583","MT-01583","9","184","1583","9","9","Low","Closed","Xu ly su co ERR-01583","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2/14/2026 10:27:39 PM","2/17/2026 1:27:39 AM"
"1584","MT-01584","29","185","1584","9","9","Medium","InProgress","Xu ly su co ERR-01584","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2/25/2026 10:27:39 PM",""
"1585","MT-01585","29","186","1585","9","9","Low","Closed","Xu ly su co ERR-01585","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","3/8/2026 10:27:39 PM","3/9/2026 3:27:39 AM"
"1586","MT-01586","29","187","1586","9","9","Low","Closed","Xu ly su co ERR-01586","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","3/19/2026 10:27:39 PM","3/20/2026 4:27:39 AM"
"1587","MT-01587","27","188","1587","9","9","Medium","Closed","Xu ly su co ERR-01587","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","3/30/2026 10:27:39 PM","3/31/2026 5:27:39 AM"
"1588","MT-01588","27","189","1588","9","9","Low","Closed","Xu ly su co ERR-01588","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","4/10/2026 10:27:39 PM","4/11/2026 6:27:39 AM"
"1589","MT-01589","27","190","1589","9","9","High","Closed","Xu ly su co ERR-01589","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","4/21/2026 10:27:39 PM","4/22/2026 7:27:39 AM"
"1590","MT-01590","25","191","1590","9","9","Medium","Closed","Xu ly su co ERR-01590","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","5/2/2026 10:27:39 PM","5/3/2026 8:27:39 AM"
"1591","MT-01591","25","192","1591","9","9","Low","Closed","Xu ly su co ERR-01591","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","5/13/2026 10:27:39 PM","5/14/2026 9:27:39 AM"
"1592","MT-01592","25","193","1592","9","9","Low","Closed","Xu ly su co ERR-01592","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","5/24/2026 10:27:39 PM","5/25/2026 10:27:39 AM"
"1593","MT-01593","22","194","1593","9","9","Medium","InProgress","Xu ly su co ERR-01593","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","6/4/2024 10:27:39 PM",""
"1594","MT-01594","22","195","1594","9","9","Low","Closed","Xu ly su co ERR-01594","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","6/15/2024 10:27:39 PM","6/16/2024 12:27:39 PM"
"1595","MT-01595","22","196","1595","9","9","Low","Closed","Xu ly su co ERR-01595","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","6/26/2024 10:27:39 PM","6/27/2024 1:27:39 PM"
"1596","MT-01596","19","197","1596","9","9","High","Closed","Xu ly su co ERR-01596","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","7/7/2024 10:27:39 PM","7/8/2024 2:27:39 PM"
