"ErrorID","ErrorCode","StationID","PointID","Severity","Description","OccurredAt","ResolvedAt","ResolvedBy","IsActive"
"1428","ERR-01428","32","29","Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","6/14/2025 10:27:39 PM","6/16/2025 2:27:39 PM","36","False"
"1429","ERR-01429","32","30","Low","Can hieu chuan lai cam bien trang thai dau sac","6/25/2025 10:27:39 PM","6/27/2025 3:27:39 PM","9","False"
"1430","ERR-01430","34","31","Low","Can hieu chuan lai cam bien trang thai dau sac","7/6/2025 10:27:39 PM","7/8/2025 4:27:39 PM","10","False"
"1431","ERR-01431","34","32","Medium","Dong dien dao dong bat thuong trong gio cao diem","7/17/2025 10:27:39 PM","","","True"
"1432","ERR-01432","35","33","Low","Can hieu chuan lai cam bien trang thai dau sac","7/28/2025 10:27:39 PM","7/30/2025 6:27:39 PM","12","False"
"1433","ERR-01433","35","34","Low","Can hieu chuan lai cam bien trang thai dau sac","8/8/2025 10:27:39 PM","8/10/2025 7:27:39 PM","13","False"
"1434","ERR-01434","37","35","Medium","Dong dien dao dong bat thuong trong gio cao diem","8/19/2025 10:27:39 PM","8/21/2025 8:27:39 PM","14","False"
"1435","ERR-01435","37","36","High","Mat ket noi voi bo dieu khien cong sac","8/30/2025 10:27:39 PM","9/1/2025 9:27:39 PM","15","False"
"1436","ERR-01436","39","37","Low","Can hieu chuan lai cam bien trang thai dau sac","9/10/2025 10:27:39 PM","9/12/2025 10:27:39 PM","16","False"
"1437","ERR-01437","39","38","Medium","Dong dien dao dong bat thuong trong gio cao diem","9/21/2025 10:27:39 PM","9/23/2025 11:27:39 PM","17","False"
"1438","ERR-01438","42","39","Low","Can hieu chuan lai cam bien trang thai dau sac","10/2/2025 10:27:39 PM","10/5/2025 12:27:39 AM","18","False"
"1439","ERR-01439","42","40","Low","Can hieu chuan lai cam bien trang thai dau sac","10/13/2025 10:27:39 PM","10/16/2025 1:27:39 AM","19","False"
"1440","ERR-01440","44","41","Medium","Dong dien dao dong bat thuong trong gio cao diem","10/24/2025 10:27:39 PM","","","True"
"1441","ERR-01441","44","42","Low","Can hieu chuan lai cam bien trang thai dau sac","11/4/2025 10:27:39 PM","11/5/2025 3:27:39 AM","21","False"
"1442","ERR-01442","46","43","High","Mat ket noi voi bo dieu khien cong sac","11/15/2025 10:27:39 PM","11/16/2025 4:27:39 AM","22","False"
"1443","ERR-01443","46","44","Medium","Dong dien dao dong bat thuong trong gio cao diem","11/26/2025 10:27:39 PM","11/27/2025 5:27:39 AM","23","False"
"1444","ERR-01444","50","45","Low","Can hieu chuan lai cam bien trang thai dau sac","12/7/2025 10:27:39 PM","12/8/2025 6:27:39 AM","24","False"
"1445","ERR-01445","50","46","Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","12/18/2025 10:27:39 PM","12/19/2025 7:27:39 AM","25","False"
"1446","ERR-01446","52","47","Medium","Dong dien dao dong bat thuong trong gio cao diem","12/29/2025 10:27:39 PM","12/30/2025 8:27:39 AM","26","False"
"1447","ERR-01447","52","48","Low","Can hieu chuan lai cam bien trang thai dau sac","1/9/2026 10:27:39 PM","1/10/2026 9:27:39 AM","27","False"
"1448","ERR-01448","55","49","Low","Can hieu chuan lai cam bien trang thai dau sac","1/20/2026 10:27:39 PM","1/21/2026 10:27:39 AM","28","False"
"1449","ERR-01449","55","50","High","Mat ket noi voi bo dieu khien cong sac","1/31/2026 10:27:39 PM","","","True"
"1450","ERR-01450","57","51","Low","Can hieu chuan lai cam bien trang thai dau sac","2/11/2026 10:27:39 PM","2/12/2026 12:27:39 PM","30","False"
"1451","ERR-01451","57","52","Low","Can hieu chuan lai cam bien trang thai dau sac","2/22/2026 10:27:39 PM","2/23/2026 1:27:39 PM","31","False"
"1452","ERR-01452","60","53","Medium","Dong dien dao dong bat thuong trong gio cao diem","3/5/2026 10:27:39 PM","3/6/2026 2:27:39 PM","32","False"
"1453","ERR-01453","60","54","Low","Can hieu chuan lai cam bien trang thai dau sac","3/16/2026 10:27:39 PM","3/17/2026 3:27:39 PM","33","False"
"1454","ERR-01454","62","55","Low","Can hieu chuan lai cam bien trang thai dau sac","3/27/2026 10:27:39 PM","3/28/2026 4:27:39 PM","34","False"
"1455","ERR-01455","62","56","Medium","Dong dien dao dong bat thuong trong gio cao diem","4/7/2026 10:27:39 PM","4/8/2026 5:27:39 PM","35","False"
"1456","ERR-01456","65","57","High","Mat ket noi voi bo dieu khien cong sac","4/18/2026 10:27:39 PM","4/19/2026 6:27:39 PM","36","False"
"1457","ERR-01457","65","58","Low","Can hieu chuan lai cam bien trang thai dau sac","4/29/2026 10:27:39 PM","4/30/2026 7:27:39 PM","9","False"
"1458","ERR-01458","67","59","Medium","Dong dien dao dong bat thuong trong gio cao diem","5/10/2026 10:27:39 PM","","","True"
"1459","ERR-01459","67","60","Low","Can hieu chuan lai cam bien trang thai dau sac","5/21/2026 10:27:39 PM","5/22/2026 9:27:39 PM","11","False"
"1460","ERR-01460","70","61","Low","Can hieu chuan lai cam bien trang thai dau sac","6/1/2024 10:27:39 PM","6/2/2024 10:27:39 PM","12","False"
"1461","ERR-01461","70","62","Medium","Dong dien dao dong bat thuong trong gio cao diem","6/12/2024 10:27:39 PM","6/13/2024 11:27:39 PM","13","False"
"1462","ERR-01462","73","63","Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","6/23/2024 10:27:39 PM","6/25/2024 12:27:39 AM","14","False"
"1463","ERR-01463","73","64","High","Mat ket noi voi bo dieu khien cong sac","7/4/2024 10:27:39 PM","7/6/2024 1:27:39 AM","15","False"
"1464","ERR-01464","75","65","Medium","Dong dien dao dong bat thuong trong gio cao diem","7/15/2024 10:27:39 PM","7/17/2024 2:27:39 AM","16","False"
"1465","ERR-01465","75","66","Low","Can hieu chuan lai cam bien trang thai dau sac","7/26/2024 10:27:39 PM","7/28/2024 3:27:39 AM","17","False"
"1466","ERR-01466","76","67","Low","Can hieu chuan lai cam bien trang thai dau sac","8/6/2024 10:27:39 PM","8/8/2024 4:27:39 AM","18","False"
"1467","ERR-01467","76","68","Medium","Dong dien dao dong bat thuong trong gio cao diem","8/17/2024 10:27:39 PM","","","True"
"1468","ERR-01468","78","69","Low","Can hieu chuan lai cam bien trang thai dau sac","8/28/2024 10:27:39 PM","8/30/2024 6:27:39 AM","20","False"
"1469","ERR-01469","78","70","Low","Can hieu chuan lai cam bien trang thai dau sac","9/8/2024 10:27:39 PM","9/10/2024 7:27:39 AM","21","False"
"1470","ERR-01470","81","71","High","Mat ket noi voi bo dieu khien cong sac","9/19/2024 10:27:39 PM","9/21/2024 8:27:39 AM","22","False"
"1471","ERR-01471","81","72","Low","Can hieu chuan lai cam bien trang thai dau sac","9/30/2024 10:27:39 PM","10/2/2024 9:27:39 AM","23","False"
"1472","ERR-01472","83","73","Low","Can hieu chuan lai cam bien trang thai dau sac","10/11/2024 10:27:39 PM","10/13/2024 10:27:39 AM","24","False"
"1473","ERR-01473","83","74","Medium","Dong dien dao dong bat thuong trong gio cao diem","10/22/2024 10:27:39 PM","10/24/2024 11:27:39 AM","25","False"
"1474","ERR-01474","85","75","Low","Can hieu chuan lai cam bien trang thai dau sac","11/2/2024 10:27:39 PM","11/4/2024 12:27:39 PM","26","False"
"1475","ERR-01475","85","76","Low","Can hieu chuan lai cam bien trang thai dau sac","11/13/2024 10:27:39 PM","11/15/2024 1:27:39 PM","27","False"
"1476","ERR-01476","87","77","Medium","Dong dien dao dong bat thuong trong gio cao diem","11/24/2024 10:27:39 PM","","","True"
"1477","ERR-01477","87","78","High","Mat ket noi voi bo dieu khien cong sac","12/5/2024 10:27:39 PM","12/7/2024 3:27:39 PM","29","False"
"1478","ERR-01478","91","79","Low","Can hieu chuan lai cam bien trang thai dau sac","12/16/2024 10:27:39 PM","12/18/2024 4:27:39 PM","30","False"
"1479","ERR-01479","91","80","Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","12/27/2024 10:27:39 PM","12/29/2024 5:27:39 PM","31","False"
"1480","ERR-01480","93","81","Low","Can hieu chuan lai cam bien trang thai dau sac","1/7/2025 10:27:39 PM","1/9/2025 6:27:39 PM","32","False"
"1481","ERR-01481","93","82","Low","Can hieu chuan lai cam bien trang thai dau sac","1/18/2025 10:27:39 PM","1/20/2025 7:27:39 PM","33","False"
"1482","ERR-01482","95","83","Medium","Dong dien dao dong bat thuong trong gio cao diem","1/29/2025 10:27:39 PM","1/31/2025 8:27:39 PM","34","False"
"1483","ERR-01483","95","84","Low","Can hieu chuan lai cam bien trang thai dau sac","2/9/2025 10:27:39 PM","2/11/2025 9:27:39 PM","35","False"
"1484","ERR-01484","97","85","High","Mat ket noi voi bo dieu khien cong sac","2/20/2025 10:27:39 PM","2/22/2025 10:27:39 PM","36","False"
"1485","ERR-01485","97","86","Medium","Dong dien dao dong bat thuong trong gio cao diem","3/3/2025 10:27:39 PM","","","True"
"1486","ERR-01486","99","87","Low","Can hieu chuan lai cam bien trang thai dau sac","3/14/2025 10:27:39 PM","3/17/2025 12:27:39 AM","10","False"
"1487","ERR-01487","99","88","Low","Can hieu chuan lai cam bien trang thai dau sac","3/25/2025 10:27:39 PM","3/28/2025 1:27:39 AM","11","False"
"1488","ERR-01488","100","89","Medium","Dong dien dao dong bat thuong trong gio cao diem","4/5/2025 10:27:39 PM","4/6/2025 2:27:39 AM","12","False"
"1489","ERR-01489","100","90","Low","Can hieu chuan lai cam bien trang thai dau sac","4/16/2025 10:27:39 PM","4/17/2025 3:27:39 AM","13","False"
"1490","ERR-01490","100","91","Low","Can hieu chuan lai cam bien trang thai dau sac","4/27/2025 10:27:39 PM","4/28/2025 4:27:39 AM","14","False"
"1491","ERR-01491","96","92","High","Mat ket noi voi bo dieu khien cong sac","5/8/2025 10:27:39 PM","5/9/2025 5:27:39 AM","15","False"
"1492","ERR-01492","96","93","Low","Can hieu chuan lai cam bien trang thai dau sac","5/19/2025 10:27:39 PM","5/20/2025 6:27:39 AM","16","False"
"1493","ERR-01493","96","94","Low","Can hieu chuan lai cam bien trang thai dau sac","5/30/2025 10:27:39 PM","5/31/2025 7:27:39 AM","17","False"
"1494","ERR-01494","94","95","Medium","Dong dien dao dong bat thuong trong gio cao diem","6/10/2025 10:27:39 PM","","","True"
"1495","ERR-01495","94","96","Low","Can hieu chuan lai cam bien trang thai dau sac","6/21/2025 10:27:39 PM","6/22/2025 9:27:39 AM","19","False"
"1496","ERR-01496","94","97","Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","7/2/2025 10:27:39 PM","7/3/2025 10:27:39 AM","20","False"
"1497","ERR-01497","92","98","Medium","Dong dien dao dong bat thuong trong gio cao diem","7/13/2025 10:27:39 PM","7/14/2025 11:27:39 AM","21","False"
"1498","ERR-01498","92","99","High","Mat ket noi voi bo dieu khien cong sac","7/24/2025 10:27:39 PM","7/25/2025 12:27:39 PM","22","False"
"1499","ERR-01499","92","100","Low","Can hieu chuan lai cam bien trang thai dau sac","8/4/2025 10:27:39 PM","8/5/2025 1:27:39 PM","23","False"
"1500","ERR-01500","69","101","Medium","Dong dien dao dong bat thuong trong gio cao diem","8/15/2025 10:27:39 PM","8/16/2025 2:27:39 PM","24","False"
"1501","ERR-01501","69","102","Low","Can hieu chuan lai cam bien trang thai dau sac","8/26/2025 10:27:39 PM","8/27/2025 3:27:39 PM","25","False"
"1502","ERR-01502","69","103","Low","Can hieu chuan lai cam bien trang thai dau sac","9/6/2025 10:27:39 PM","9/7/2025 4:27:39 PM","26","False"
"1503","ERR-01503","90","104","Medium","Dong dien dao dong bat thuong trong gio cao diem","9/17/2025 10:27:39 PM","","","True"
"1504","ERR-01504","90","105","Low","Can hieu chuan lai cam bien trang thai dau sac","9/28/2025 10:27:39 PM","9/29/2025 6:27:39 PM","28","False"
"1505","ERR-01505","90","106","High","Mat ket noi voi bo dieu khien cong sac","10/9/2025 10:27:39 PM","10/10/2025 7:27:39 PM","29","False"
"1506","ERR-01506","88","107","Medium","Dong dien dao dong bat thuong trong gio cao diem","10/20/2025 10:27:39 PM","10/21/2025 8:27:39 PM","30","False"
"1507","ERR-01507","88","108","Low","Can hieu chuan lai cam bien trang thai dau sac","10/31/2025 10:27:39 PM","11/1/2025 9:27:39 PM","31","False"
"1508","ERR-01508","88","109","Low","Can hieu chuan lai cam bien trang thai dau sac","11/11/2025 10:27:39 PM","11/12/2025 10:27:39 PM","32","False"
"1509","ERR-01509","86","110","Medium","Dong dien dao dong bat thuong trong gio cao diem","11/22/2025 10:27:39 PM","11/23/2025 11:27:39 PM","33","False"
"1510","ERR-01510","86","111","Low","Can hieu chuan lai cam bien trang thai dau sac","12/3/2025 10:27:39 PM","12/5/2025 12:27:39 AM","34","False"
"1511","ERR-01511","86","112","Low","Can hieu chuan lai cam bien trang thai dau sac","12/14/2025 10:27:39 PM","12/16/2025 1:27:39 AM","35","False"
"1512","ERR-01512","84","113","High","Mat ket noi voi bo dieu khien cong sac","12/25/2025 10:27:39 PM","","","True"
"1513","ERR-01513","84","114","Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","1/5/2026 10:27:39 PM","1/7/2026 3:27:39 AM","9","False"
"1514","ERR-01514","84","115","Low","Can hieu chuan lai cam bien trang thai dau sac","1/16/2026 10:27:39 PM","1/18/2026 4:27:39 AM","10","False"
"1515","ERR-01515","82","116","Medium","Dong dien dao dong bat thuong trong gio cao diem","1/27/2026 10:27:39 PM","1/29/2026 5:27:39 AM","11","False"
"1516","ERR-01516","82","117","Low","Can hieu chuan lai cam bien trang thai dau sac","2/7/2026 10:27:39 PM","2/9/2026 6:27:39 AM","12","False"
"1517","ERR-01517","82","118","Low","Can hieu chuan lai cam bien trang thai dau sac","2/18/2026 10:27:39 PM","2/20/2026 7:27:39 AM","13","False"
"1518","ERR-01518","79","119","Medium","Dong dien dao dong bat thuong trong gio cao diem","3/1/2026 10:27:39 PM","3/3/2026 8:27:39 AM","14","False"
"1519","ERR-01519","79","120","High","Mat ket noi voi bo dieu khien cong sac","3/12/2026 10:27:39 PM","3/14/2026 9:27:39 AM","15","False"
"1520","ERR-01520","79","121","Low","Can hieu chuan lai cam bien trang thai dau sac","3/23/2026 10:27:39 PM","3/25/2026 10:27:39 AM","16","False"
"1521","ERR-01521","77","122","Medium","Dong dien dao dong bat thuong trong gio cao diem","4/3/2026 10:27:39 PM","","","True"
"1522","ERR-01522","77","123","Low","Can hieu chuan lai cam bien trang thai dau sac","4/14/2026 10:27:39 PM","4/16/2026 12:27:39 PM","18","False"
"1523","ERR-01523","77","124","Low","Can hieu chuan lai cam bien trang thai dau sac","4/25/2026 10:27:39 PM","4/27/2026 1:27:39 PM","19","False"
"1524","ERR-01524","71","125","Medium","Dong dien dao dong bat thuong trong gio cao diem","5/6/2026 10:27:39 PM","5/8/2026 2:27:39 PM","20","False"
"1525","ERR-01525","71","126","Low","Can hieu chuan lai cam bien trang thai dau sac","5/17/2026 10:27:39 PM","5/19/2026 3:27:39 PM","21","False"
"1526","ERR-01526","71","127","High","Mat ket noi voi bo dieu khien cong sac","5/28/2026 10:27:39 PM","5/30/2026 4:27:39 PM","22","False"
"1527","ERR-01527","72","128","Medium","Dong dien dao dong bat thuong trong gio cao diem","6/8/2024 10:27:39 PM","6/10/2024 5:27:39 PM","23","False"
"1528","ERR-01528","72","129","Low","Can hieu chuan lai cam bien trang thai dau sac","6/19/2024 10:27:39 PM","6/21/2024 6:27:39 PM","24","False"
"1529","ERR-01529","72","130","Low","Can hieu chuan lai cam bien trang thai dau sac","6/30/2024 10:27:39 PM","7/2/2024 7:27:39 PM","25","False"
"1530","ERR-01530","66","131","Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","7/11/2024 10:27:39 PM","","","True"
"1531","ERR-01531","66","132","Low","Can hieu chuan lai cam bien trang thai dau sac","7/22/2024 10:27:39 PM","7/24/2024 9:27:39 PM","27","False"
"1532","ERR-01532","66","133","Low","Can hieu chuan lai cam bien trang thai dau sac","8/2/2024 10:27:39 PM","8/4/2024 10:27:39 PM","28","False"
"1533","ERR-01533","63","134","High","Mat ket noi voi bo dieu khien cong sac","8/13/2024 10:27:39 PM","8/15/2024 11:27:39 PM","29","False"
"1534","ERR-01534","63","135","Low","Can hieu chuan lai cam bien trang thai dau sac","8/24/2024 10:27:39 PM","8/27/2024 12:27:39 AM","30","False"
"1535","ERR-01535","63","136","Low","Can hieu chuan lai cam bien trang thai dau sac","9/4/2024 10:27:39 PM","9/7/2024 1:27:39 AM","31","False"
"1536","ERR-01536","64","137","Medium","Dong dien dao dong bat thuong trong gio cao diem","9/15/2024 10:27:39 PM","9/16/2024 2:27:39 AM","32","False"
"1537","ERR-01537","64","138","Low","Can hieu chuan lai cam bien trang thai dau sac","9/26/2024 10:27:39 PM","9/27/2024 3:27:39 AM","33","False"
"1538","ERR-01538","64","139","Low","Can hieu chuan lai cam bien trang thai dau sac","10/7/2024 10:27:39 PM","10/8/2024 4:27:39 AM","34","False"
"1539","ERR-01539","61","140","Medium","Dong dien dao dong bat thuong trong gio cao diem","10/18/2024 10:27:39 PM","","","True"
"1540","ERR-01540","61","141","High","Mat ket noi voi bo dieu khien cong sac","10/29/2024 10:27:39 PM","10/30/2024 6:27:39 AM","36","False"
"1541","ERR-01541","61","142","Low","Can hieu chuan lai cam bien trang thai dau sac","11/9/2024 10:27:39 PM","11/10/2024 7:27:39 AM","9","False"
"1542","ERR-01542","58","143","Medium","Dong dien dao dong bat thuong trong gio cao diem","11/20/2024 10:27:39 PM","11/21/2024 8:27:39 AM","10","False"
"1543","ERR-01543","58","144","Low","Can hieu chuan lai cam bien trang thai dau sac","12/1/2024 10:27:39 PM","12/2/2024 9:27:39 AM","11","False"
"1544","ERR-01544","58","145","Low","Can hieu chuan lai cam bien trang thai dau sac","12/12/2024 10:27:39 PM","12/13/2024 10:27:39 AM","12","False"
"1545","ERR-01545","56","146","Medium","Dong dien dao dong bat thuong trong gio cao diem","12/23/2024 10:27:39 PM","12/24/2024 11:27:39 AM","13","False"
"1546","ERR-01546","56","147","Low","Can hieu chuan lai cam bien trang thai dau sac","1/3/2025 10:27:39 PM","1/4/2025 12:27:39 PM","14","False"
"1547","ERR-01547","56","148","Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","1/14/2025 10:27:39 PM","1/15/2025 1:27:39 PM","15","False"
"1548","ERR-01548","49","149","Medium","Dong dien dao dong bat thuong trong gio cao diem","1/25/2025 10:27:39 PM","","","True"
"1549","ERR-01549","49","150","Low","Can hieu chuan lai cam bien trang thai dau sac","2/5/2025 10:27:39 PM","2/6/2025 3:27:39 PM","17","False"
"1550","ERR-01550","49","151","Low","Can hieu chuan lai cam bien trang thai dau sac","2/16/2025 10:27:39 PM","2/17/2025 4:27:39 PM","18","False"
"1551","ERR-01551","54","152","Medium","Dong dien dao dong bat thuong trong gio cao diem","2/27/2025 10:27:39 PM","2/28/2025 5:27:39 PM","19","False"
"1552","ERR-01552","54","153","Low","Can hieu chuan lai cam bien trang thai dau sac","3/10/2025 10:27:39 PM","3/11/2025 6:27:39 PM","20","False"
"1553","ERR-01553","54","154","Low","Can hieu chuan lai cam bien trang thai dau sac","3/21/2025 10:27:39 PM","3/22/2025 7:27:39 PM","21","False"
"1554","ERR-01554","51","155","High","Mat ket noi voi bo dieu khien cong sac","4/1/2025 10:27:39 PM","4/2/2025 8:27:39 PM","22","False"
"1555","ERR-01555","51","156","Low","Can hieu chuan lai cam bien trang thai dau sac","4/12/2025 10:27:39 PM","4/13/2025 9:27:39 PM","23","False"
"1556","ERR-01556","51","157","Low","Can hieu chuan lai cam bien trang thai dau sac","4/23/2025 10:27:39 PM","4/24/2025 10:27:39 PM","24","False"
"1557","ERR-01557","47","158","Medium","Dong dien dao dong bat thuong trong gio cao diem","5/4/2025 10:27:39 PM","","","True"
"1558","ERR-01558","47","159","Low","Can hieu chuan lai cam bien trang thai dau sac","5/15/2025 10:27:39 PM","5/17/2025 12:27:39 AM","26","False"
"1559","ERR-01559","47","160","Low","Can hieu chuan lai cam bien trang thai dau sac","5/26/2025 10:27:39 PM","5/28/2025 1:27:39 AM","27","False"
"1560","ERR-01560","45","161","Medium","Dong dien dao dong bat thuong trong gio cao diem","6/6/2025 10:27:39 PM","6/8/2025 2:27:39 AM","28","False"
"1561","ERR-01561","45","162","High","Mat ket noi voi bo dieu khien cong sac","6/17/2025 10:27:39 PM","6/19/2025 3:27:39 AM","29","False"
"1562","ERR-01562","45","163","Low","Can hieu chuan lai cam bien trang thai dau sac","6/28/2025 10:27:39 PM","6/30/2025 4:27:39 AM","30","False"
"1563","ERR-01563","43","164","Medium","Dong dien dao dong bat thuong trong gio cao diem","7/9/2025 10:27:39 PM","7/11/2025 5:27:39 AM","31","False"
"1564","ERR-01564","43","165","Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","7/20/2025 10:27:39 PM","7/22/2025 6:27:39 AM","32","False"
"1565","ERR-01565","43","166","Low","Can hieu chuan lai cam bien trang thai dau sac","7/31/2025 10:27:39 PM","8/2/2025 7:27:39 AM","33","False"
"1566","ERR-01566","40","167","Medium","Dong dien dao dong bat thuong trong gio cao diem","8/11/2025 10:27:39 PM","","","True"
"1567","ERR-01567","40","168","Low","Can hieu chuan lai cam bien trang thai dau sac","8/22/2025 10:27:39 PM","8/24/2025 9:27:39 AM","35","False"
"1568","ERR-01568","40","169","High","Mat ket noi voi bo dieu khien cong sac","9/2/2025 10:27:39 PM","9/4/2025 10:27:39 AM","36","False"
"1569","ERR-01569","41","170","Medium","Dong dien dao dong bat thuong trong gio cao diem","9/13/2025 10:27:39 PM","9/15/2025 11:27:39 AM","9","False"
"1570","ERR-01570","41","171","Low","Can hieu chuan lai cam bien trang thai dau sac","9/24/2025 10:27:39 PM","9/26/2025 12:27:39 PM","10","False"
"1571","ERR-01571","41","172","Low","Can hieu chuan lai cam bien trang thai dau sac","10/5/2025 10:27:39 PM","10/7/2025 1:27:39 PM","11","False"
"1572","ERR-01572","36","173","Medium","Dong dien dao dong bat thuong trong gio cao diem","10/16/2025 10:27:39 PM","10/18/2025 2:27:39 PM","12","False"
"1573","ERR-01573","36","174","Low","Can hieu chuan lai cam bien trang thai dau sac","10/27/2025 10:27:39 PM","10/29/2025 3:27:39 PM","13","False"
"1574","ERR-01574","36","175","Low","Can hieu chuan lai cam bien trang thai dau sac","11/7/2025 10:27:39 PM","11/9/2025 4:27:39 PM","14","False"
"1575","ERR-01575","33","176","High","Mat ket noi voi bo dieu khien cong sac","11/18/2025 10:27:39 PM","","","True"
"1576","ERR-01576","33","177","Low","Can hieu chuan lai cam bien trang thai dau sac","11/29/2025 10:27:39 PM","12/1/2025 6:27:39 PM","16","False"
"1577","ERR-01577","33","178","Low","Can hieu chuan lai cam bien trang thai dau sac","12/10/2025 10:27:39 PM","12/12/2025 7:27:39 PM","17","False"
"1578","ERR-01578","31","179","Medium","Dong dien dao dong bat thuong trong gio cao diem","12/21/2025 10:27:39 PM","12/23/2025 8:27:39 PM","18","False"
"1579","ERR-01579","31","180","Low","Can hieu chuan lai cam bien trang thai dau sac","1/1/2026 10:27:39 PM","1/3/2026 9:27:39 PM","19","False"
"1580","ERR-01580","31","181","Low","Can hieu chuan lai cam bien trang thai dau sac","1/12/2026 10:27:39 PM","1/14/2026 10:27:39 PM","20","False"
"1581","ERR-01581","9","182","Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","1/23/2026 10:27:39 PM","1/25/2026 11:27:39 PM","21","False"
"1582","ERR-01582","9","183","High","Mat ket noi voi bo dieu khien cong sac","2/3/2026 10:27:39 PM","2/6/2026 12:27:39 AM","22","False"
"1583","ERR-01583","9","184","Low","Can hieu chuan lai cam bien trang thai dau sac","2/14/2026 10:27:39 PM","2/17/2026 1:27:39 AM","23","False"
"1584","ERR-01584","29","185","Medium","Dong dien dao dong bat thuong trong gio cao diem","2/25/2026 10:27:39 PM","","","True"
"1585","ERR-01585","29","186","Low","Can hieu chuan lai cam bien trang thai dau sac","3/8/2026 10:27:39 PM","3/9/2026 3:27:39 AM","25","False"
"1586","ERR-01586","29","187","Low","Can hieu chuan lai cam bien trang thai dau sac","3/19/2026 10:27:39 PM","3/20/2026 4:27:39 AM","26","False"
"1587","ERR-01587","27","188","Medium","Dong dien dao dong bat thuong trong gio cao diem","3/30/2026 10:27:39 PM","3/31/2026 5:27:39 AM","27","False"
"1588","ERR-01588","27","189","Low","Can hieu chuan lai cam bien trang thai dau sac","4/10/2026 10:27:39 PM","4/11/2026 6:27:39 AM","28","False"
"1589","ERR-01589","27","190","High","Mat ket noi voi bo dieu khien cong sac","4/21/2026 10:27:39 PM","4/22/2026 7:27:39 AM","29","False"
"1590","ERR-01590","25","191","Medium","Dong dien dao dong bat thuong trong gio cao diem","5/2/2026 10:27:39 PM","5/3/2026 8:27:39 AM","30","False"
"1591","ERR-01591","25","192","Low","Can hieu chuan lai cam bien trang thai dau sac","5/13/2026 10:27:39 PM","5/14/2026 9:27:39 AM","31","False"
"1592","ERR-01592","25","193","Low","Can hieu chuan lai cam bien trang thai dau sac","5/24/2026 10:27:39 PM","5/25/2026 10:27:39 AM","32","False"
"1593","ERR-01593","22","194","Medium","Dong dien dao dong bat thuong trong gio cao diem","6/4/2024 10:27:39 PM","","","True"
"1594","ERR-01594","22","195","Low","Can hieu chuan lai cam bien trang thai dau sac","6/15/2024 10:27:39 PM","6/16/2024 12:27:39 PM","34","False"
"1595","ERR-01595","22","196","Low","Can hieu chuan lai cam bien trang thai dau sac","6/26/2024 10:27:39 PM","6/27/2024 1:27:39 PM","35","False"
"1596","ERR-01596","19","197","High","Mat ket noi voi bo dieu khien cong sac","7/7/2024 10:27:39 PM","7/8/2024 2:27:39 PM","36","False"
"1597","ERR-01597","19","198","Low","Can hieu chuan lai cam bien trang thai dau sac","7/18/2024 10:27:39 PM","7/19/2024 3:27:39 PM","9","False"
"1598","ERR-01598","19","199","Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","7/29/2024 10:27:39 PM","7/30/2024 4:27:39 PM","10","False"
"1599","ERR-01599","20","200","Medium","Dong dien dao dong bat thuong trong gio cao diem","8/9/2024 10:27:39 PM","8/10/2024 5:27:39 PM","11","False"
"1600","ERR-01600","20","201","Low","Can hieu chuan lai cam bien trang thai dau sac","8/20/2024 10:27:39 PM","8/21/2024 6:27:39 PM","12","False"
"1601","ERR-01601","20","202","Low","Can hieu chuan lai cam bien trang thai dau sac","8/31/2024 10:27:39 PM","9/1/2024 7:27:39 PM","13","False"
"1602","ERR-01602","15","203","Medium","Dong dien dao dong bat thuong trong gio cao diem","9/11/2024 10:27:39 PM","","","True"
"1603","ERR-01603","15","204","High","Mat ket noi voi bo dieu khien cong sac","9/22/2024 10:27:39 PM","9/23/2024 9:27:39 PM","15","False"
"1604","ERR-01604","15","205","Low","Can hieu chuan lai cam bien trang thai dau sac","10/3/2024 10:27:39 PM","10/4/2024 10:27:39 PM","16","False"
"1605","ERR-01605","13","206","Medium","Dong dien dao dong bat thuong trong gio cao diem","10/14/2024 10:27:39 PM","10/15/2024 11:27:39 PM","17","False"
"1606","ERR-01606","13","207","Low","Can hieu chuan lai cam bien trang thai dau sac","10/25/2024 10:27:39 PM","10/27/2024 12:27:39 AM","18","False"
"1607","ERR-01607","13","208","Low","Can hieu chuan lai cam bien trang thai dau sac","11/5/2024 10:27:39 PM","11/7/2024 1:27:39 AM","19","False"
"1608","ERR-01608","11","209","Medium","Dong dien dao dong bat thuong trong gio cao diem","11/16/2024 10:27:39 PM","11/18/2024 2:27:39 AM","20","False"
