"AuditID","SchemaName","TableName","RecordID","ActionType","OldValues","NewValues","ChangedBy","ChangedAt"
"553","Franchise","RevenueShareSettlement","277","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"554","Franchise","RevenueShareSettlement","277","SETTLEMENT","","60402342.1000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"555","Franchise","RevenueShareSettlement","278","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"556","Franchise","RevenueShareSettlement","278","SETTLEMENT","","97064793.2500","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"557","Franchise","RevenueShareSettlement","279","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"558","Franchise","RevenueShareSettlement","279","SETTLEMENT","","65345806.1000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"559","Franchise","RevenueShareSettlement","280","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"560","Franchise","RevenueShareSettlement","280","SETTLEMENT","","102362476.5000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"561","Franchise","RevenueShareSettlement","281","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"562","Franchise","RevenueShareSettlement","281","SETTLEMENT","","64204240.0000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"563","Franchise","RevenueShareSettlement","282","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"564","Franchise","RevenueShareSettlement","282","SETTLEMENT","","82621342.7500","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"565","Franchise","RevenueShareSettlement","283","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"566","Franchise","RevenueShareSettlement","283","SETTLEMENT","","86245998.0000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"567","Franchise","RevenueShareSettlement","284","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"568","Franchise","RevenueShareSettlement","284","SETTLEMENT","","85123458.2500","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"569","Franchise","RevenueShareSettlement","285","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"570","Franchise","RevenueShareSettlement","285","SETTLEMENT","","114850250.0000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"571","Franchise","RevenueShareSettlement","286","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"572","Franchise","RevenueShareSettlement","286","SETTLEMENT","","74633708.0000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"573","Franchise","RevenueShareSettlement","287","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"574","Franchise","RevenueShareSettlement","287","SETTLEMENT","","239223928.8500","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"575","Franchise","RevenueShareSettlement","288","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"576","Franchise","RevenueShareSettlement","288","SETTLEMENT","","248666030.8000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"577","Franchise","RevenueShareSettlement","289","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"578","Franchise","RevenueShareSettlement","289","SETTLEMENT","","54615268.5000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"579","Franchise","RevenueShareSettlement","290","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"580","Franchise","RevenueShareSettlement","290","SETTLEMENT","","52968882.3500","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"581","Franchise","RevenueShareSettlement","291","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"582","Franchise","RevenueShareSettlement","291","SETTLEMENT","","47953979.0000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"583","Franchise","RevenueShareSettlement","292","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"584","Franchise","RevenueShareSettlement","292","SETTLEMENT","","59876988.6000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"585","Franchise","RevenueShareSettlement","293","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"586","Franchise","RevenueShareSettlement","293","SETTLEMENT","","97424213.0000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"587","Franchise","RevenueShareSettlement","294","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"588","Franchise","RevenueShareSettlement","294","SETTLEMENT","","65435069.7000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"589","Franchise","RevenueShareSettlement","295","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"590","Franchise","RevenueShareSettlement","295","SETTLEMENT","","102532810.7500","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"591","Franchise","RevenueShareSettlement","296","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"592","Franchise","RevenueShareSettlement","296","SETTLEMENT","","64286612.8000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"593","Franchise","RevenueShareSettlement","297","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"594","Franchise","RevenueShareSettlement","297","SETTLEMENT","","82988143.5000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"595","Franchise","RevenueShareSettlement","298","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"596","Franchise","RevenueShareSettlement","298","SETTLEMENT","","86169629.3000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"597","Franchise","RevenueShareSettlement","299","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"598","Franchise","RevenueShareSettlement","299","SETTLEMENT","","85199953.7500","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"599","Franchise","RevenueShareSettlement","300","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"600","Franchise","RevenueShareSettlement","300","SETTLEMENT","","114541080.0000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"601","Franchise","RevenueShareSettlement","301","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"602","Franchise","RevenueShareSettlement","301","SETTLEMENT","","74423222.0000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"603","Franchise","RevenueShareSettlement","302","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"604","Franchise","RevenueShareSettlement","302","SETTLEMENT","","238784426.0500","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"605","Franchise","RevenueShareSettlement","303","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"606","Franchise","RevenueShareSettlement","303","SETTLEMENT","","248778558.7000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"607","Franchise","RevenueShareSettlement","304","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"608","Franchise","RevenueShareSettlement","304","SETTLEMENT","","54384771.5500","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"609","Franchise","RevenueShareSettlement","305","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"610","Franchise","RevenueShareSettlement","305","SETTLEMENT","","53505456.1000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"611","Franchise","RevenueShareSettlement","306","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"612","Franchise","RevenueShareSettlement","306","SETTLEMENT","","47949851.0000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"613","Franchise","RevenueShareSettlement","307","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"614","Franchise","RevenueShareSettlement","307","SETTLEMENT","","60267138.7000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"615","Franchise","RevenueShareSettlement","308","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"616","Franchise","RevenueShareSettlement","308","SETTLEMENT","","97475810.2500","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"617","Franchise","RevenueShareSettlement","309","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"618","Franchise","RevenueShareSettlement","309","SETTLEMENT","","64946646.3000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"619","Franchise","RevenueShareSettlement","310","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"620","Franchise","RevenueShareSettlement","310","SETTLEMENT","","102940826.2500","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"621","Franchise","RevenueShareSettlement","311","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"622","Franchise","RevenueShareSettlement","311","SETTLEMENT","","63876346.1000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"623","Franchise","RevenueShareSettlement","312","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"624","Franchise","RevenueShareSettlement","312","SETTLEMENT","","83072639.5000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"625","Franchise","RevenueShareSettlement","313","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"626","Franchise","RevenueShareSettlement","313","SETTLEMENT","","86527868.3000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"627","Franchise","RevenueShareSettlement","314","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"628","Franchise","RevenueShareSettlement","314","SETTLEMENT","","85017928.5000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"629","Franchise","RevenueShareSettlement","315","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"630","Franchise","RevenueShareSettlement","315","SETTLEMENT","","113668565.0000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"631","Franchise","RevenueShareSettlement","316","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"632","Franchise","RevenueShareSettlement","316","SETTLEMENT","","74390499.3000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"633","Franchise","RevenueShareSettlement","317","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"634","Franchise","RevenueShareSettlement","317","SETTLEMENT","","238922585.6000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"635","Franchise","RevenueShareSettlement","318","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"636","Franchise","RevenueShareSettlement","318","SETTLEMENT","","248213828.6000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"637","Franchise","RevenueShareSettlement","319","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"638","Franchise","RevenueShareSettlement","319","SETTLEMENT","","54820277.0500","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"639","Franchise","RevenueShareSettlement","320","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"640","Franchise","RevenueShareSettlement","320","SETTLEMENT","","52888632.2000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"641","Franchise","RevenueShareSettlement","321","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"642","Franchise","RevenueShareSettlement","321","SETTLEMENT","","47767482.8000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"643","Franchise","RevenueShareSettlement","322","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"644","Franchise","RevenueShareSettlement","322","SETTLEMENT","","60142340.5500","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"645","Franchise","RevenueShareSettlement","323","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"646","Franchise","RevenueShareSettlement","323","SETTLEMENT","","97348365.0000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"647","Franchise","RevenueShareSettlement","324","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"648","Franchise","RevenueShareSettlement","324","SETTLEMENT","","65112807.1000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"649","Franchise","RevenueShareSettlement","325","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"650","Franchise","RevenueShareSettlement","325","SETTLEMENT","","101739094.7500","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"651","Franchise","RevenueShareSettlement","326","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"652","Franchise","RevenueShareSettlement","326","SETTLEMENT","","63934792.8000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"653","Franchise","RevenueShareSettlement","327","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"654","Franchise","RevenueShareSettlement","327","SETTLEMENT","","82933476.7500","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"655","Franchise","RevenueShareSettlement","328","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"656","Franchise","RevenueShareSettlement","328","SETTLEMENT","","86422552.7000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"657","Franchise","RevenueShareSettlement","329","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"658","Franchise","RevenueShareSettlement","329","SETTLEMENT","","85013648.5000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"659","Franchise","RevenueShareSettlement","330","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"660","Franchise","RevenueShareSettlement","330","SETTLEMENT","","115007707.5000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"661","Franchise","RevenueShareSettlement","331","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"662","Franchise","RevenueShareSettlement","331","SETTLEMENT","","74216115.0500","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"663","Franchise","RevenueShareSettlement","332","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"664","Franchise","RevenueShareSettlement","332","SETTLEMENT","","239525558.6000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"665","Franchise","RevenueShareSettlement","333","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"666","Franchise","RevenueShareSettlement","333","SETTLEMENT","","247937635.9500","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"667","Franchise","RevenueShareSettlement","334","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"668","Franchise","RevenueShareSettlement","334","SETTLEMENT","","54956003.0000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"669","Franchise","RevenueShareSettlement","335","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"670","Franchise","RevenueShareSettlement","335","SETTLEMENT","","53068699.0500","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"671","Franchise","RevenueShareSettlement","336","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"672","Franchise","RevenueShareSettlement","336","SETTLEMENT","","48047909.0500","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"673","Franchise","RevenueShareSettlement","337","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"674","Franchise","RevenueShareSettlement","337","SETTLEMENT","","60299935.1000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"675","Franchise","RevenueShareSettlement","338","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"676","Franchise","RevenueShareSettlement","338","SETTLEMENT","","97050365.2500","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"677","Franchise","RevenueShareSettlement","339","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"678","Franchise","RevenueShareSettlement","339","SETTLEMENT","","65289796.3000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"679","Franchise","RevenueShareSettlement","340","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"680","Franchise","RevenueShareSettlement","340","SETTLEMENT","","102482108.2500","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"681","Franchise","RevenueShareSettlement","341","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"682","Franchise","RevenueShareSettlement","341","SETTLEMENT","","64198113.5000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"683","Franchise","RevenueShareSettlement","342","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"684","Franchise","RevenueShareSettlement","342","SETTLEMENT","","82699426.0000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"685","Franchise","RevenueShareSettlement","343","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"686","Franchise","RevenueShareSettlement","343","SETTLEMENT","","86218225.3000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"687","Franchise","RevenueShareSettlement","344","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"688","Franchise","RevenueShareSettlement","344","SETTLEMENT","","85315560.0000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"689","Franchise","RevenueShareSettlement","345","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"690","Franchise","RevenueShareSettlement","345","SETTLEMENT","","114861202.5000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"691","Franchise","RevenueShareSettlement","346","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"692","Franchise","RevenueShareSettlement","346","SETTLEMENT","","74577185.7000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"693","Franchise","RevenueShareSettlement","347","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:59 PM"
"694","Franchise","RevenueShareSettlement","347","SETTLEMENT","","239284598.4000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:59 PM"
"695","Franchise","RevenueShareSettlement","348","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:59 PM"
"696","Franchise","RevenueShareSettlement","348","SETTLEMENT","","248649991.1500","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:59 PM"
"697","Franchise","RevenueShareSettlement","349","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:59 PM"
"698","Franchise","RevenueShareSettlement","349","SETTLEMENT","","54685740.5000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:59 PM"
"699","Franchise","RevenueShareSettlement","350","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:59 PM"
"700","Franchise","RevenueShareSettlement","350","SETTLEMENT","","53227337.8500","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:59 PM"
"701","Franchise","RevenueShareSettlement","351","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:59 PM"
"702","Franchise","RevenueShareSettlement","351","SETTLEMENT","","47769908.0000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:59 PM"
"703","Franchise","RevenueShareSettlement","352","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:59 PM"
"704","Franchise","RevenueShareSettlement","352","SETTLEMENT","","60030170.0500","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:59 PM"
"705","Franchise","RevenueShareSettlement","353","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:59 PM"
"706","Franchise","RevenueShareSettlement","353","SETTLEMENT","","97595501.7500","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:59 PM"
"707","Franchise","RevenueShareSettlement","354","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:59 PM"
"708","Franchise","RevenueShareSettlement","354","SETTLEMENT","","65394795.2000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:59 PM"
"709","Franchise","RevenueShareSettlement","355","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:59 PM"
"710","Franchise","RevenueShareSettlement","355","SETTLEMENT","","102525327.0000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:59 PM"
"711","Franchise","RevenueShareSettlement","356","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:59 PM"
"712","Franchise","RevenueShareSettlement","356","SETTLEMENT","","64253064.3000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:59 PM"
"713","Franchise","RevenueShareSettlement","357","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:59 PM"
"714","Franchise","RevenueShareSettlement","357","SETTLEMENT","","83002734.7500","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:59 PM"
"715","Franchise","RevenueShareSettlement","358","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:59 PM"
"716","Franchise","RevenueShareSettlement","358","SETTLEMENT","","86432326.8000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:59 PM"
"717","Franchise","RevenueShareSettlement","359","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:59 PM"
"718","Franchise","RevenueShareSettlement","359","SETTLEMENT","","85091595.7500","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:59 PM"
"719","Franchise","RevenueShareSettlement","360","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:59 PM"
"720","Franchise","RevenueShareSettlement","360","SETTLEMENT","","114107965.0000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:59 PM"
"721","Franchise","RevenueShareSettlement","361","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:59 PM"
"722","Franchise","RevenueShareSettlement","361","SETTLEMENT","","0.0000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:59 PM"
"723","Franchise","RevenueShareSettlement","362","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:59 PM"
"724","Franchise","RevenueShareSettlement","362","SETTLEMENT","","0.0000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:59 PM"
"725","Franchise","RevenueShareSettlement","363","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:59 PM"
"726","Franchise","RevenueShareSettlement","363","SETTLEMENT","","0.0000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:59 PM"
"727","Franchise","RevenueShareSettlement","364","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:59 PM"
"728","Franchise","RevenueShareSettlement","364","SETTLEMENT","","0.0000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:59 PM"
"729","Franchise","RevenueShareSettlement","365","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:59 PM"
"730","Franchise","RevenueShareSettlement","365","SETTLEMENT","","0.0000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:59 PM"
"731","Franchise","RevenueShareSettlement","366","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:59 PM"
"732","Franchise","RevenueShareSettlement","366","SETTLEMENT","","0.0000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:59 PM"
"733","Franchise","RevenueShareSettlement","367","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:59 PM"
"734","Franchise","RevenueShareSettlement","367","SETTLEMENT","","0.0000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:59 PM"
"735","Franchise","RevenueShareSettlement","368","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:59 PM"
"736","Franchise","RevenueShareSettlement","368","SETTLEMENT","","0.0000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:59 PM"
"737","Franchise","RevenueShareSettlement","369","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:59 PM"
